userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced
Idonk TRADER,game nya bagus grafiknya bagus tapi tolong hero yang boros mana bisa dikasih tidak ada mana nya ya tolong seperti lam tolong plisss,11.1.1.4,game nya bagus grafiknya bagus tapi tolong hero yang boros mana bisa dikasih tidak ada mana nya ya tolong seperti lam tolong plisss,"['game', 'nya', 'bagus', 'grafiknya', 'bagus', 'tapi', 'tolong', 'hero', 'yang', 'boros', 'mana', 'bisa', 'dikasih', 'tidak', 'ada', 'mana', 'nya', 'ya', 'tolong', 'seperti', 'lam', 'tolong', 'plisss']","['game', 'nya', 'bagus', 'grafiknya', 'bagus', 'tapi', 'tolong', 'hero', 'yang', 'boros', 'mana', 'bisa', 'dikasih', 'tidak', 'ada', 'mana', 'nya', 'ya', 'tolong', 'seperti', 'lam', 'tolong', 'plis']","['bagus', 'grafik', 'bagus', 'tolong', 'boros', 'mana', 'mana', 'tolong', 'lam', 'tolong']","['game', 'nya', 'bagus', 'grafik', 'bagus', 'tapi', 'tolong', 'hero', 'yang', 'boros', 'mana', 'bisa', 'kasih', 'tidak', 'ada', 'mana', 'nya', 'ya', 'tolong', 'seperti', 'lam', 'tolong', 'plis']","['game', 'nya', 'bagus', 'grafik', 'bagus', 'tapi', 'tolong', 'hero', 'yang', 'boros', 'mana', 'bisa', 'kasih', 'tidak', 'ada', 'mana', 'nya', 'ya', 'tolong', 'seperti', 'lam', 'tolong', 'plis']"
ujang maman,tolonglah untuk meringankan dihp kentang,10.2.1.3,tolonglah untuk meringankan dihp kentang,"['tolonglah', 'untuk', 'meringankan', 'dihp', 'kentang']","['tolonglah', 'untuk', 'meringankan', 'dihp', 'kentang']","['tolong', 'ringan', 'dihp', 'kentang']","['tolong', 'untuk', 'ringan', 'dihp', 'kentang']","['tolong', 'untuk', 'ringan', 'dihp', 'kentang']"
Muh ferdi Herdiansyah,"Wah hero gratisnya dikit banget ya, tapi untung ada rotasi mingguan… kalau sempat main minggu depan 😹",,"wah hero gratisnya dikit banget ya, tapi untung ada rotasi mingguan… kalau sempat main minggu depan 😹","['wah', 'hero', 'gratisnya', 'dikit', 'banget', 'ya', ',', 'tapi', 'untung', 'ada', 'rotasi', 'mingguan…', 'kalau', 'sempat', 'main', 'minggu', 'depan', '😹']","['wah', 'hero', 'gratisnya', 'dikit', 'banget', 'ya', 'tapi', 'untung', 'ada', 'rotasi', 'mingguan', 'kalau', 'sempat', 'main', 'minggu', 'depan']","['wah', 'gratis', 'sedikit', 'banget', 'untung', 'rotasi', 'minggu', 'sempat', 'minggu']","['wah', 'hero', 'gratis', 'dikit', 'banget', 'ya', 'tapi', 'untung', 'ada', 'rotasi', 'minggu', 'kalau', 'sempat', 'main', 'minggu', 'depan']","['wah', 'hero', 'gratis', 'sedikit', 'banget', 'ya', 'tapi', 'untung', 'ada', 'rotasi', 'minggu', 'kalau', 'sempat', 'main', 'minggu', 'depan']"
ahmad ryan,"Lawannya bot mulu bosen,tiap musuh nya kabur darah sekarat aku setengah tiba tiba ada temen nya banyakan lagi males Hok buriqqqqq",,"lawannya bot mulu bosen,tiap musuh nya kabur darah sekarat aku setengah tiba tiba ada temen nya banyakan lagi males hok buriqqqqq","['lawannya', 'bot', 'mulu', 'bosen', ',', 'tiap', 'musuh', 'nya', 'kabur', 'darah', 'sekarat', 'aku', 'setengah', 'tiba', 'tiba', 'ada', 'temen', 'nya', 'banyakan', 'lagi', 'males', 'hok', 'buriqqqqq']","['lawannya', 'bot', 'mulu', 'bosen', 'tiap', 'musuh', 'nya', 'kabur', 'darah', 'sekarat', 'aku', 'setengah', 'tiba', 'tiba', 'ada', 'temen', 'nya', 'banyakan', 'lagi', 'males', 'hok', 'buriq']","['lawan', 'bot', 'bosen', 'musuh', 'kabur', 'darah', 'sekarat', 'tengah', 'teman', 'banyak', 'males', 'buriq']","['lawan', 'bot', 'mulu', 'bosen', 'tiap', 'musuh', 'nya', 'kabur', 'darah', 'sekarat', 'aku', 'tengah', 'tiba', 'tiba', 'ada', 'temen', 'nya', 'banyak', 'lagi', 'males', 'hok', 'buriq']","['lawan', 'bot', 'mulu', 'bosen', 'tiap', 'musuh', 'nya', 'kabur', 'darah', 'sekarat', 'aku', 'tengah', 'tiba', 'tiba', 'ada', 'teman', 'nya', 'banyak', 'lagi', 'males', 'hok', 'buriq']"
Cikal Muslim,"game ta! ada event epik dr.bian,udh 30x gaca kga dapet"", kalo mau event jgn main sosial,mending login aja udh",11.1.1.4,"game ta! ada event epik dr.bian,udh 30x gaca kga dapet"", kalo mau event jgn main sosial,mending login aja udh","['game', 'ta', '!', 'ada', 'event', 'epik', 'dr.bian', ',', 'udh', '30x', 'gaca', 'kga', 'dapet', ""''"", ',', 'kalo', 'mau', 'event', 'jgn', 'main', 'sosial', ',', 'mending', 'login', 'aja', 'udh']","['game', 'ta', 'ada', 'event', 'epik', 'drbian', 'udh', 'x', 'gaca', 'kga', 'dapet', 'kalo', 'mau', 'event', 'jgn', 'main', 'sosial', 'mending', 'login', 'aja', 'udh']","['ta', 'event', 'epik', 'drbian', 'sudah', 'gaca', 'kga', 'event', 'jgn', 'sosial', 'mending', 'sudah']","['game', 'ta', 'ada', 'event', 'epik', 'drbian', 'udh', 'x', 'gaca', 'kga', 'dapet', 'kalo', 'mau', 'event', 'jgn', 'main', 'sosial', 'mending', 'login', 'aja', 'udh']","['game', 'ta', 'ada', 'event', 'epik', 'drbian', 'sudah', 'kali', 'gaca', 'kga', 'dapet', 'kalau', 'mau', 'event', 'jgn', 'main', 'sosial', 'mending', 'login', 'aja', 'sudah']"
Muhammad Rifangga,"menurutku sih honor of kings butuh gambaran lore yang lebih jelas, sangat susah untuk memahami lore dari game ini karena game ini lebih berfokus pada gameplay, bahkan gambaran primeara pun tak tertulis jelas membuat kebanyakan pemian cukup kesusahan memahami lore, untuk kedepannya aku harap game ini bisa menggambarkan lore gamenya dengan lebih jelas seperti game moba lainnya.",11.1.1.4,"menurutku sih honor of kings butuh gambaran lore yang lebih jelas, sangat susah untuk memahami lore dari game ini karena game ini lebih berfokus pada gameplay, bahkan gambaran primeara pun tak tertulis jelas membuat kebanyakan pemian cukup kesusahan memahami lore, untuk kedepannya aku harap game ini bisa menggambarkan lore gamenya dengan lebih jelas seperti game moba lainnya.","['menurutku', 'sih', 'honor', 'of', 'kings', 'butuh', 'gambaran', 'lore', 'yang', 'lebih', 'jelas', ',', 'sangat', 'susah', 'untuk', 'memahami', 'lore', 'dari', 'game', 'ini', 'karena', 'game', 'ini', 'lebih', 'berfokus', 'pada', 'gameplay', ',', 'bahkan', 'gambaran', 'primeara', 'pun', 'tak', 'tertulis', 'jelas', 'membuat', 'kebanyakan', 'pemian', 'cukup', 'kesusahan', 'memahami', 'lore', ',', 'untuk', 'kedepannya', 'aku', 'harap', 'game', 'ini', 'bisa', 'menggambarkan', 'lore', 'gamenya', 'dengan', 'lebih', 'jelas', 'seperti', 'game', 'moba', 'lainnya', '.']","['menurutku', 'sih', 'honor', 'of', 'kings', 'butuh', 'gambaran', 'lore', 'yang', 'lebih', 'jelas', 'sangat', 'susah', 'untuk', 'memahami', 'lore', 'dari', 'game', 'ini', 'karena', 'game', 'ini', 'lebih', 'berfokus', 'pada', 'gameplay', 'bahkan', 'gambaran', 'primeara', 'pun', 'tak', 'tertulis', 'jelas', 'membuat', 'kebanyakan', 'pemian', 'cukup', 'kesusahan', 'memahami', 'lore', 'untuk', 'kedepannya', 'aku', 'harap', 'game', 'ini', 'bisa', 'menggambarkan', 'lore', 'gamenya', 'dengan', 'lebih', 'jelas', 'seperti', 'game', 'moba', 'lainnya']","['butuh', 'gambar', 'lore', 'lebih', 'jelas', 'susah', 'paham', 'lore', 'lebih', 'fokus', 'bahkan', 'gambar', 'primeara', 'tak', 'tulis', 'jelas', 'banyak', 'mi', 'cukup', 'susah', 'paham', 'lore', 'harap', 'gambar', 'lore', 'lebih', 'jelas', 'lain']","['turut', 'sih', 'honor', 'of', 'kings', 'butuh', 'gambar', 'lore', 'yang', 'lebih', 'jelas', 'sangat', 'susah', 'untuk', 'paham', 'lore', 'dari', 'game', 'ini', 'karena', 'game', 'ini', 'lebih', 'fokus', 'pada', 'gameplay', 'bahkan', 'gambar', 'primeara', 'pun', 'tak', 'tulis', 'jelas', 'buat', 'banyak', 'mi', 'cukup', 'susah', 'paham', 'lore', 'untuk', 'depan', 'aku', 'harap', 'game', 'ini', 'bisa', 'gambar', 'lore', 'gamenya', 'dengan', 'lebih', 'jelas', 'seperti', 'game', 'moba', 'lain']","['turut', 'sih', 'honor', 'of', 'kings', 'butuh', 'gambar', 'lore', 'yang', 'lebih', 'jelas', 'sangat', 'susah', 'untuk', 'paham', 'lore', 'dari', 'game', 'ini', 'karena', 'game', 'ini', 'lebih', 'fokus', 'pada', 'gameplay', 'bahkan', 'gambar', 'primeara', 'pun', 'tak', 'tulis', 'jelas', 'buat', 'banyak', 'mi', 'cukup', 'susah', 'paham', 'lore', 'untuk', 'depan', 'aku', 'harap', 'game', 'ini', 'bisa', 'gambar', 'lore', 'game', 'dengan', 'lebih', 'jelas', 'seperti', 'game', 'moba', 'lain']"
あなた,"Force Close setelah 1-4 Kali match, Setelah Update Malah Begini",11.1.1.4,"force close setelah 1-4 kali match, setelah update malah begini","['force', 'close', 'setelah', '1-4', 'kali', 'match', ',', 'setelah', 'update', 'malah', 'begini']","['force', 'close', 'setelah', 'kali', 'match', 'setelah', 'update', 'malah', 'begini']","['force', 'close', 'update', 'begini']","['force', 'close', 'telah', 'kali', 'match', 'telah', 'update', 'malah', 'begini']","['force', 'close', 'telah', 'kali', 'match', 'telah', 'update', 'malah', 'begini']"
Snd Mf,"dikasih tim t*l*l mulu, masih mending mobile legends",,"dikasih tim t*l*l mulu, masih mending mobile legends","['dikasih', 'tim', 't', '*', 'l', '*', 'l', 'mulu', ',', 'masih', 'mending', 'mobile', 'legends']","['dikasih', 'tim', 't', 'l', 'l', 'mulu', 'masih', 'mending', 'mobile', 'legends']","['t', 'l', 'l', 'mending', 'legends']","['kasih', 'tim', 't', 'l', 'l', 'mulu', 'masih', 'mending', 'mobile', 'legends']","['kasih', 'team', 't', 'l', 'l', 'mulu', 'masih', 'mending', 'mobile', 'legends']"
Hikigaya Hagiman,fiturnya tolong di perbaiki,11.1.1.4,fiturnya tolong di perbaiki,"['fiturnya', 'tolong', 'di', 'perbaiki']","['fiturnya', 'tolong', 'di', 'perbaiki']","['fiturnya', 'tolong', 'baik']","['fiturnya', 'tolong', 'di', 'baik']","['fiturnya', 'tolong', 'di', 'baik']"
Nanang Singgih,Good Application,,good application,"['good', 'application']","['good', 'application']","['good', 'application']","['good', 'application']","['good', 'application']"
Video glo,GAME RUSAK saya saranin jangan di download,,game rusak saya saranin jangan di download,"['game', 'rusak', 'saya', 'saranin', 'jangan', 'di', 'download']","['game', 'rusak', 'saya', 'saranin', 'jangan', 'di', 'download']","['rusak', 'saranin', 'jangan']","['game', 'rusak', 'saya', 'saranin', 'jangan', 'di', 'download']","['game', 'rusak', 'aku', 'saranin', 'jangan', 'di', 'download']"
Ariza Putra,"Min, Hp itel p55 5g saya problem ngebug random force close melulu. tolong diperbaiki.",11.1.1.4,"min, hp itel p55 5g saya problem ngebug random force close melulu. tolong diperbaiki.","['min', ',', 'hp', 'itel', 'p55', '5g', 'saya', 'problem', 'ngebug', 'random', 'force', 'close', 'melulu', '.', 'tolong', 'diperbaiki', '.']","['min', 'hp', 'itel', 'p', 'g', 'saya', 'problem', 'ngebug', 'random', 'force', 'close', 'melulu', 'tolong', 'diperbaiki']","['minimal', 'itel', 'p', 'problem', 'ngebug', 'random', 'force', 'close', 'melulu', 'tolong', 'baik']","['min', 'hp', 'itel', 'p', 'g', 'saya', 'problem', 'ngebug', 'random', 'force', 'close', 'melulu', 'tolong', 'baik']","['minimal', 'hp', 'itel', 'p', 'tidak', 'aku', 'problem', 'ngebug', 'random', 'force', 'close', 'melulu', 'tolong', 'baik']"
Naura,seru ni game,11.1.1.4,seru ni game,"['seru', 'ni', 'game']","['seru', 'ni', 'game']",['seru'],"['seru', 'ni', 'game']","['seru', 'ini', 'game']"
Sadewa crew,Free skin,11.1.1.1,free skin,"['free', 'skin']","['free', 'skin']","['free', 'skin']","['free', 'skin']","['free', 'skin']"
BERRY Nur Alam,"sangat seru geme nya,,,",11.1.1.4,"sangat seru geme nya,,,","['sangat', 'seru', 'geme', 'nya', ',', ',', ',']","['sangat', 'seru', 'geme', 'nya']",['seru'],"['sangat', 'seru', 'geme', 'nya']","['sangat', 'seru', 'game', 'nya']"
Genshin Genshin,main gila aja pemainnya tiap hari mana gak kena penalti lagi makin aneh aja nih game,,main gila aja pemainnya tiap hari mana gak kena penalti lagi makin aneh aja nih game,"['main', 'gila', 'aja', 'pemainnya', 'tiap', 'hari', 'mana', 'gak', 'kena', 'penalti', 'lagi', 'makin', 'aneh', 'aja', 'nih', 'game']","['main', 'gila', 'aja', 'pemainnya', 'tiap', 'hari', 'mana', 'gak', 'kena', 'penalti', 'lagi', 'makin', 'aneh', 'aja', 'nih', 'game']","['gila', 'mana', 'kena', 'penalti', 'makin', 'aneh']","['main', 'gila', 'aja', 'main', 'tiap', 'hari', 'mana', 'gak', 'kena', 'penalti', 'lagi', 'makin', 'aneh', 'aja', 'nih', 'game']","['main', 'gila', 'aja', 'main', 'tiap', 'hari', 'mana', 'tidak', 'kena', 'penalti', 'lagi', 'makin', 'aneh', 'aja', 'nih', 'game']"
Bagoes Ardianjar,"Saya udah legend *100-Up. game ini tidak menghargai roamer. perhitungannya tidak adil. bahkan dg sama-sama dpt SSS tp dg statistik yg jauh diatas yg lain, roamer TDK dominan dikasih mvp. ITS not fair for a game. saya juga seorang programmer kali. akui saja perhitungan mu kurang akurat. KDA selisih jauh saya unggul, menguasai map unggul, damage yg diterima unggul. tp dominan non roamer yg mvp.",,"saya udah legend *100-up. game ini tidak menghargai roamer. perhitungannya tidak adil. bahkan dg sama-sama dpt sss tp dg statistik yg jauh diatas yg lain, roamer tdk dominan dikasih mvp. its not fair for a game. saya juga seorang programmer kali. akui saja perhitungan mu kurang akurat. kda selisih jauh saya unggul, menguasai map unggul, damage yg diterima unggul. tp dominan non roamer yg mvp.","['saya', 'udah', 'legend', '*', '100-up', '.', 'game', 'ini', 'tidak', 'menghargai', 'roamer', '.', 'perhitungannya', 'tidak', 'adil', '.', 'bahkan', 'dg', 'sama-sama', 'dpt', 'sss', 'tp', 'dg', 'statistik', 'yg', 'jauh', 'diatas', 'yg', 'lain', ',', 'roamer', 'tdk', 'dominan', 'dikasih', 'mvp', '.', 'its', 'not', 'fair', 'for', 'a', 'game', '.', 'saya', 'juga', 'seorang', 'programmer', 'kali', '.', 'akui', 'saja', 'perhitungan', 'mu', 'kurang', 'akurat', '.', 'kda', 'selisih', 'jauh', 'saya', 'unggul', ',', 'menguasai', 'map', 'unggul', ',', 'damage', 'yg', 'diterima', 'unggul', '.', 'tp', 'dominan', 'non', 'roamer', 'yg', 'mvp', '.']","['saya', 'udah', 'legend', 'up', 'game', 'ini', 'tidak', 'menghargai', 'roamer', 'perhitungannya', 'tidak', 'adil', 'bahkan', 'dg', 'samasama', 'dpt', 's', 'tp', 'dg', 'statistik', 'yg', 'jauh', 'diatas', 'yg', 'lain', 'roamer', 'tdk', 'dominan', 'dikasih', 'mvp', 'its', 'not', 'fair', 'for', 'a', 'game', 'saya', 'juga', 'seorang', 'programmer', 'kali', 'akui', 'saja', 'perhitungan', 'mu', 'kurang', 'akurat', 'kda', 'selisih', 'jauh', 'saya', 'unggul', 'menguasai', 'map', 'unggul', 'damage', 'yg', 'diterima', 'unggul', 'tp', 'dominan', 'non', 'roamer', 'yg', 'mvp']","['up', 'harga', 'roamer', 'hitung', 'adil', 'bahkan', 'dg', 'samasama', 'dg', 'statistik', 'jauh', 'atas', 'lain', 'roamer', 'tdk', 'dominan', 'mvp', 'its', 'not', 'fair', 'for', 'programmer', 'hitung', 'mu', 'kurang', 'akurat', 'kda', 'selisih', 'jauh', 'unggul', 'kuasa', 'unggul', 'damage', 'terimakasih', 'unggul', 'dominan', 'non', 'roamer', 'mvp']","['saya', 'udah', 'legend', 'up', 'game', 'ini', 'tidak', 'harga', 'roamer', 'hitung', 'tidak', 'adil', 'bahkan', 'dg', 'samasama', 'dpt', 's', 'tp', 'dg', 'statistik', 'yg', 'jauh', 'atas', 'yg', 'lain', 'roamer', 'tdk', 'dominan', 'kasih', 'mvp', 'its', 'not', 'fair', 'for', 'a', 'game', 'saya', 'juga', 'orang', 'programmer', 'kali', 'aku', 'saja', 'hitung', 'mu', 'kurang', 'akurat', 'kda', 'selisih', 'jauh', 'saya', 'unggul', 'kuasa', 'map', 'unggul', 'damage', 'yg', 'terima', 'unggul', 'tp', 'dominan', 'non', 'roamer', 'yg', 'mvp']","['aku', 'udah', 'legend', 'up', 'game', 'ini', 'tidak', 'harga', 'roamer', 'hitung', 'tidak', 'adil', 'bahkan', 'dg', 'samasama', 'dapat', 's', 'tapi', 'dg', 'statistik', 'yang', 'jauh', 'atas', 'yang', 'lain', 'roamer', 'tdk', 'dominan', 'kasih', 'mvp', 'its', 'not', 'fair', 'for', 'a', 'game', 'aku', 'juga', 'orang', 'programmer', 'kali', 'aku', 'saja', 'hitung', 'mu', 'kurang', 'akurat', 'kda', 'selisih', 'jauh', 'aku', 'unggul', 'kuasa', 'map', 'unggul', 'damage', 'yang', 'terimakasih', 'unggul', 'tapi', 'dominan', 'non', 'roamer', 'yang', 'mvp']"
Erian Andri,tolong sistem match matching di benerin lagi masa tiap main ketemu Philipina mesti kalah,,tolong sistem match matching di benerin lagi masa tiap main ketemu philipina mesti kalah,"['tolong', 'sistem', 'match', 'matching', 'di', 'benerin', 'lagi', 'masa', 'tiap', 'main', 'ketemu', 'philipina', 'mesti', 'kalah']","['tolong', 'sistem', 'match', 'matching', 'di', 'benerin', 'lagi', 'masa', 'tiap', 'main', 'ketemu', 'philipina', 'mesti', 'kalah']","['tolong', 'matching', 'rusak', 'masa', 'ketemu', 'philipina', 'mesti', 'kalah']","['tolong', 'sistem', 'match', 'matching', 'di', 'benerin', 'lagi', 'masa', 'tiap', 'main', 'ketemu', 'philipina', 'mesti', 'kalah']","['tolong', 'sistem', 'match', 'matching', 'di', 'rusak', 'lagi', 'masa', 'tiap', 'main', 'ketemu', 'philipina', 'mesti', 'kalah']"
Yusuf Asral,"terbaik memang, walau lawannya susah",10.5.1.9,"terbaik memang, walau lawannya susah","['terbaik', 'memang', ',', 'walau', 'lawannya', 'susah']","['terbaik', 'memang', 'walau', 'lawannya', 'susah']","['baik', 'walau', 'lawan', 'susah']","['baik', 'memang', 'walau', 'lawan', 'susah']","['baik', 'memang', 'walau', 'lawan', 'susah']"
Jon Lengkong,game yang tidak adil,9.4.1.14,game yang tidak adil,"['game', 'yang', 'tidak', 'adil']","['game', 'yang', 'tidak', 'adil']",['adil'],"['game', 'yang', 'tidak', 'adil']","['game', 'yang', 'tidak', 'adil']"
Farid Mauludi sya'ban,akun gua kena hack,,akun gua kena hack,"['akun', 'gua', 'kena', 'hack']","['akun', 'gua', 'kena', 'hack']","['akun', 'kena', 'hack']","['akun', 'gua', 'kena', 'hack']","['akun', 'aku', 'kena', 'hack']"
Haykal Rozi90,seru,11.1.1.4,seru,['seru'],['seru'],['seru'],['seru'],['seru']
Sirpan Deni N,kenapa pas saya main mental keluar sendiri dan masuk yah lama itu udah ke masuk afk gak segaja dan itu setiap hari,11.1.1.4,kenapa pas saya main mental keluar sendiri dan masuk yah lama itu udah ke masuk afk gak segaja dan itu setiap hari,"['kenapa', 'pas', 'saya', 'main', 'mental', 'keluar', 'sendiri', 'dan', 'masuk', 'yah', 'lama', 'itu', 'udah', 'ke', 'masuk', 'afk', 'gak', 'segaja', 'dan', 'itu', 'setiap', 'hari']","['kenapa', 'pas', 'saya', 'main', 'mental', 'keluar', 'sendiri', 'dan', 'masuk', 'yah', 'lama', 'itu', 'udah', 'ke', 'masuk', 'afk', 'gak', 'segaja', 'dan', 'itu', 'setiap', 'hari']","['kenapa', 'mental', 'keluar', 'sendiri', 'masuk', 'lama', 'masuk', 'afk', 'segaja']","['kenapa', 'pas', 'saya', 'main', 'mental', 'keluar', 'sendiri', 'dan', 'masuk', 'yah', 'lama', 'itu', 'udah', 'ke', 'masuk', 'afk', 'gak', 'segaja', 'dan', 'itu', 'tiap', 'hari']","['kenapa', 'pas', 'aku', 'main', 'mental', 'keluar', 'sendiri', 'dan', 'masuk', 'yah', 'lama', 'itu', 'udah', 'ke', 'masuk', 'afk', 'tidak', 'segaja', 'dan', 'itu', 'tiap', 'hari']"
Secon Civiel,GAME CACAT . lawan bot terus teman pun bot . gameplay pun rusak . UNINSTAL,11.1.1.4,game cacat . lawan bot terus teman pun bot . gameplay pun rusak . uninstal,"['game', 'cacat', '.', 'lawan', 'bot', 'terus', 'teman', 'pun', 'bot', '.', 'gameplay', 'pun', 'rusak', '.', 'uninstal']","['game', 'cacat', 'lawan', 'bot', 'terus', 'teman', 'pun', 'bot', 'gameplay', 'pun', 'rusak', 'uninstal']","['cacat', 'lawan', 'bot', 'teman', 'bot', 'rusak', 'uninstal']","['game', 'cacat', 'lawan', 'bot', 'terus', 'teman', 'pun', 'bot', 'gameplay', 'pun', 'rusak', 'uninstal']","['game', 'cacat', 'lawan', 'bot', 'terus', 'teman', 'pun', 'bot', 'gameplay', 'pun', 'rusak', 'uninstal']"
Hanns 784,game ini bagus cuman kurang adil pada bagian akhir match kda seakan kurang berarti,11.1.1.4,game ini bagus cuman kurang adil pada bagian akhir match kda seakan kurang berarti,"['game', 'ini', 'bagus', 'cuman', 'kurang', 'adil', 'pada', 'bagian', 'akhir', 'match', 'kda', 'seakan', 'kurang', 'berarti']","['game', 'ini', 'bagus', 'cuman', 'kurang', 'adil', 'pada', 'bagian', 'akhir', 'match', 'kda', 'seakan', 'kurang', 'berarti']","['bagus', 'kurang', 'adil', 'bagi', 'akhir', 'kda', 'kurang', 'arti']","['game', 'ini', 'bagus', 'cuman', 'kurang', 'adil', 'pada', 'bagi', 'akhir', 'match', 'kda', 'akan', 'kurang', 'arti']","['game', 'ini', 'bagus', 'hanya', 'kurang', 'adil', 'pada', 'bagi', 'akhir', 'match', 'kda', 'akan', 'kurang', 'arti']"
Sesilia samaria Duha,karna game ini mirip dengan mobil legend,11.1.1.4,karna game ini mirip dengan mobil legend,"['karna', 'game', 'ini', 'mirip', 'dengan', 'mobil', 'legend']","['karna', 'game', 'ini', 'mirip', 'dengan', 'mobil', 'legend']","['mirip', 'mobil']","['karna', 'game', 'ini', 'mirip', 'dengan', 'mobil', 'legend']","['karena', 'game', 'ini', 'mirip', 'dengan', 'mobil', 'legend']"
Fito Alamsyah,player nya berkata kata kasa saat login lancar dan saat main tapi kalo gak sengaya keluar lowding nya lama bet,,player nya berkata kata kasa saat login lancar dan saat main tapi kalo gak sengaya keluar lowding nya lama bet,"['player', 'nya', 'berkata', 'kata', 'kasa', 'saat', 'login', 'lancar', 'dan', 'saat', 'main', 'tapi', 'kalo', 'gak', 'sengaya', 'keluar', 'lowding', 'nya', 'lama', 'bet']","['player', 'nya', 'berkata', 'kata', 'kasa', 'saat', 'login', 'lancar', 'dan', 'saat', 'main', 'tapi', 'kalo', 'gak', 'sengaya', 'keluar', 'lowding', 'nya', 'lama', 'bet']","['kasa', 'lancar', 'sengaya', 'keluar', 'lowding', 'lama', 'banget']","['player', 'nya', 'kata', 'kata', 'kasa', 'saat', 'login', 'lancar', 'dan', 'saat', 'main', 'tapi', 'kalo', 'gak', 'sengaya', 'keluar', 'lowding', 'nya', 'lama', 'bet']","['player', 'nya', 'kata', 'kata', 'kasa', 'saat', 'login', 'lancar', 'dan', 'saat', 'main', 'tapi', 'kalau', 'tidak', 'sengaya', 'keluar', 'lowding', 'nya', 'lama', 'banget']"
Pahri Aldiansyah faz,tetep aja udah diamon masih aja ada drak sistemnya pusing ah,,tetep aja udah diamon masih aja ada drak sistemnya pusing ah,"['tetep', 'aja', 'udah', 'diamon', 'masih', 'aja', 'ada', 'drak', 'sistemnya', 'pusing', 'ah']","['tetep', 'aja', 'udah', 'diamon', 'masih', 'aja', 'ada', 'drak', 'sistemnya', 'pusing', 'ah']","['tetap', 'diamon', 'gelap', 'pusing', 'ah']","['tetep', 'aja', 'udah', 'diamon', 'masih', 'aja', 'ada', 'drak', 'sistem', 'pusing', 'ah']","['tetap', 'aja', 'udah', 'diamon', 'masih', 'aja', 'ada', 'gelap', 'sistem', 'pusing', 'ah']"
Oktagaram Oktagaram,apa hok jarigan nya tidak stabil game banyak bug soryy rerting bintang satu iya,11.1.1.4,apa hok jarigan nya tidak stabil game banyak bug soryy rerting bintang satu iya,"['apa', 'hok', 'jarigan', 'nya', 'tidak', 'stabil', 'game', 'banyak', 'bug', 'soryy', 'rerting', 'bintang', 'satu', 'iya']","['apa', 'hok', 'jarigan', 'nya', 'tidak', 'stabil', 'game', 'banyak', 'bug', 'soryy', 'rerting', 'bintang', 'satu', 'iya']","['jarigan', 'stabil', 'banyak', 'bug', 'soryy', 'rerting', 'bintang', 'satu', 'iya']","['apa', 'hok', 'jarigan', 'nya', 'tidak', 'stabil', 'game', 'banyak', 'bug', 'soryy', 'rerting', 'bintang', 'satu', 'iya']","['apa', 'hok', 'jarigan', 'nya', 'tidak', 'stabil', 'game', 'banyak', 'bug', 'soryy', 'rerting', 'bintang', 'satu', 'iya']"
Suradi Cerm,"pernah mencoba baguss, ini nyoba lagi",9.4.1.4,"pernah mencoba baguss, ini nyoba lagi","['pernah', 'mencoba', 'baguss', ',', 'ini', 'nyoba', 'lagi']","['pernah', 'mencoba', 'baguss', 'ini', 'nyoba', 'lagi']","['pernah', 'coba', 'bagus', 'nyoba']","['pernah', 'coba', 'baguss', 'ini', 'nyoba', 'lagi']","['pernah', 'coba', 'bagus', 'ini', 'nyoba', 'lagi']"
Rifki syahputra Massa,gg honor of kings itu game nya seru dan bagus hero hero nya lagi apa lagi gratis,,gg honor of kings itu game nya seru dan bagus hero hero nya lagi apa lagi gratis,"['gg', 'honor', 'of', 'kings', 'itu', 'game', 'nya', 'seru', 'dan', 'bagus', 'hero', 'hero', 'nya', 'lagi', 'apa', 'lagi', 'gratis']","['gg', 'honor', 'of', 'kings', 'itu', 'game', 'nya', 'seru', 'dan', 'bagus', 'hero', 'hero', 'nya', 'lagi', 'apa', 'lagi', 'gratis']","['gg', 'seru', 'bagus', 'gratis']","['gg', 'honor', 'of', 'kings', 'itu', 'game', 'nya', 'seru', 'dan', 'bagus', 'hero', 'hero', 'nya', 'lagi', 'apa', 'lagi', 'gratis']","['gg', 'honor', 'of', 'kings', 'itu', 'game', 'nya', 'seru', 'dan', 'bagus', 'hero', 'hero', 'nya', 'lagi', 'apa', 'lagi', 'gratis']"
Rehan han,"Semoga kamu ga ngecewain gw, jangan kaya game mole sebelah",11.1.1.4,"semoga kamu ga ngecewain gw, jangan kaya game mole sebelah","['semoga', 'kamu', 'ga', 'ngecewain', 'gw', ',', 'jangan', 'kaya', 'game', 'mole', 'sebelah']","['semoga', 'kamu', 'ga', 'ngecewain', 'gw', 'jangan', 'kaya', 'game', 'mole', 'sebelah']","['moga', 'ngecewain', 'jangan', 'mole']","['moga', 'kamu', 'ga', 'ngecewain', 'gw', 'jangan', 'kaya', 'game', 'mole', 'belah']","['moga', 'kamu', 'tidak', 'ngecewain', 'aku', 'jangan', 'seperti', 'game', 'mole', 'belah']"
