stopwords_removed,2-gram
"['bagus', 'mes', 'mw', 'nyambung', 'server', 'lama']","['bagus_mes', 'mes_mw', 'mw_nyambung', 'nyambung_server', 'server_lama']"
"['lebih', 'baik', 'ai', 'hapus', 'guna', 'komplain', 'anomali', 'feeder', 'lolosin', 'afk', 'lolosin', 'anomali', 'lolosin', 'ai', 'guna', 'tolol']","['afk_lolosin', 'ai_guna', 'ai_hapus', 'anomali_feeder', 'anomali_lolosin', 'baik_ai', 'feeder_lolosin', 'guna_komplain', 'guna_tolol', 'hapus_guna', 'komplain_anomali', 'lebih_baik', 'lolosin_afk', 'lolosin_ai', 'lolosin_anomali']"
"['bagus', 'klik', 'random', 'biar', 'asah', 'skill', 'semua']","['asah_skill', 'bagus_klik', 'biar_asah', 'klik_random', 'random_biar', 'skill_semua']"
"['developer', 'plinplan', 'baru', 'indonesia', 'buatin', 'skill', 'baru', 'tungguin', 'undur', 'sekarang', 'kabar', 'wadah', 'china', 'gitu', 'usah', 'gembar', 'gembor', 'asal', 'indonesia', 'kocak']","['asal_indonesia', 'baru_indonesia', 'baru_tungguin', 'buatin_skill', 'china_gitu', 'developer_plinplan', 'gembar_gembor', 'gembor_asal', 'gitu_usah', 'indonesia_buatin', 'indonesia_kocak', 'kabar_wadah', 'plinplan_baru', 'sekarang_kabar', 'skill_baru', 'tungguin_undur', 'undur_sekarang', 'usah_gembar', 'wadah_china']"
['seru'],[]
"['tolong', 'balikin', 'kredit', 'score', 'masalah', 'jangan', 'lag', 'tolong', 'balikin', 'kredit', 'score']","['balikin_kredit', 'jangan_lag', 'kredit_score', 'lag_tolong', 'masalah_jangan', 'score_masalah', 'tolong_balikin']"
"['laku', 'selalu', 'afk', 'tolol']","['afk_tolol', 'laku_selalu', 'selalu_afk']"
"['banyak', 'gift']",['banyak_gift']
"['udahlah', 'jelek', 'ikutin', 'mending']","['ikutin_mending', 'jelek_ikutin', 'udahlah_jelek']"
"['lov', 'you', 'pdhal', 'gratis', 'devnya', 'baik', 'hati', 'skin', 'gratistrus', 'gacha', 'wangy', 'pokok', 'baik', 'moga', 'rame']","['baik_hati', 'baik_moga', 'devnya_baik', 'gacha_wangy', 'gratis_devnya', 'gratistrus_gacha', 'hati_skin', 'lov_you', 'moga_rame', 'pdhal_gratis', 'pokok_baik', 'skin_gratistrus', 'wangy_pokok', 'you_pdhal']"
"['bagus', 'mula', 'jagok', 'skin', 'gratis', 'banyak', 'update', 'seru', 'bagus', 'buah', 'semangka', 'buah', 'kedondong', 'belum', 'downloaddongpantun', 'gitu']","['bagus_buah', 'bagus_mula', 'banyak_update', 'belum_downloaddongpantun', 'buah_kedondong', 'buah_semangka', 'downloaddongpantun_gitu', 'gratis_banyak', 'jagok_skin', 'kedondong_belum', 'mula_jagok', 'semangka_buah', 'seru_bagus', 'skin_gratis', 'update_seru']"
['mantap'],[]
"['bagus', 'banget']",['bagus_banget']
"['hukum', 'guna', 'guna', 'jungle', 'mid', 'kurang', 'kredit', 'skor', 'minimal']","['guna_guna', 'guna_jungle', 'hukum_guna', 'jungle_mid', 'kredit_skor', 'kurang_kredit', 'mid_kurang', 'skor_minimal']"
"['aplikasi', 'bagus']",['aplikasi_bagus']
['mantab'],[]
"['lag', 'bagus', 'dengerin', 'musik', 'online', 'lancaraja', 'merah', 'ubah', 'parah', 'banget', 'sihh', 'mohon', 'baik']","['bagus_dengerin', 'banget_sihh', 'dengerin_musik', 'lag_bagus', 'lancaraja_merah', 'merah_ubah', 'mohon_baik', 'musik_online', 'online_lancaraja', 'parah_banget', 'sihh_mohon', 'ubah_parah']"
"['bagus', 'mantap']",['bagus_mantap']
"['machmaking', 'buruk', 'pernah', 'even', 'skin', 'gratis', 'adil', 'baru', 'lama', 'sampah']","['adil_baru', 'baru_lama', 'buruk_pernah', 'even_skin', 'gratis_adil', 'lama_sampah', 'machmaking_buruk', 'pernah_even', 'skin_gratis']"
['joz'],[]
['darksistem'],[]
"['bagus', 'banget']",['bagus_banget']
"['lot', 'skali']",['lot_skali']
"['bug', 'event', 'suruh', 'ulang']","['bug_event', 'event_suruh', 'suruh_ulang']"
['gacor'],[]
"['semua', 'masa', 'skin', 'sungguh', 'kecewa', 'beberapa']","['kecewa_beberapa', 'masa_skin', 'semua_masa', 'skin_sungguh', 'sungguh_kecewa']"
['oke'],[]
"['lama', 'dowlod', 'apdet', 'ples', 'grafik']","['apdet_ples', 'dowlod_apdet', 'lama_dowlod', 'ples_grafik']"
"['belum', 'beri', 'ulas', 'mana', 'rekan', 'se', 'bot', 'musuh', 'asli', 'mohon', 'baik', 'relevan', 'top', 'tier', 'sedang', 'master', 'ii', 'harap', 'baik', 'sebut', 'terimakasih']","['asli_mohon', 'baik_relevan', 'baik_sebut', 'belum_beri', 'beri_ulas', 'bot_musuh', 'harap_baik', 'ii_harap', 'mana_rekan', 'master_ii', 'mohon_baik', 'musuh_asli', 'rekan_se', 'relevan_top', 'se_bot', 'sebut_terimakasih', 'sedang_master', 'tier_sedang', 'top_tier', 'ulas_mana']"
"['gaada', 'ide', 'lain', 'niru']","['gaada_ide', 'ide_lain', 'lain_niru']"
"['iki', 'rek', 'mirip', 'bjirr']","['iki_rek', 'mirip_bjirr', 'rek_mirip']"
"['cocok', 'keren', 'tanggal', 'jangan', 'arti', 'buah', 'alas', 'paling', 'enak', 'banget', 'dia', 'paling', 'enak', 'ikut', 'ikut', 'keren', 'ikut', 'sukses', 'pasang', 'siapa', 'kesel']","['alas_paling', 'arti_buah', 'banget_dia', 'buah_alas', 'cocok_keren', 'dia_paling', 'enak_banget', 'enak_ikut', 'ikut_ikut', 'ikut_keren', 'ikut_sukses', 'jangan_arti', 'keren_ikut', 'keren_tanggal', 'paling_enak', 'pasang_siapa', 'siapa_kesel', 'sukses_pasang', 'tanggal_jangan']"
"['efek', 'visual', 'skin', 'bagus', 'banding', 'kelas', 'skin', 'epic', 'efek', 'tebal', 'jelas', 'banget', 'baik', 'tambah', 'banyak', 'skin', 'free', 'suka', 'skin', 'bruce', 'lee']","['bagus_banding', 'baik_tambah', 'banding_kelas', 'banget_baik', 'banyak_skin', 'bruce_lee', 'efek_tebal', 'efek_visual', 'epic_efek', 'free_suka', 'jelas_banget', 'kelas_skin', 'skin_bagus', 'skin_bruce', 'skin_epic', 'skin_free', 'suka_skin', 'tambah_banyak', 'tebal_jelas', 'visual_skin']"
"['competitive', 'themed', 'but', 'lots', 'bot', 'and', 'unfair', 'anomalies', 'it', 'just', 'make', 'this', 'not', 'competitive', 'and', 'remove', 'all', 'tournaments']","['all_tournaments', 'and_remove', 'and_unfair', 'anomalies_it', 'bot_and', 'but_lots', 'competitive_and', 'competitive_themed', 'it_just', 'just_make', 'lots_bot', 'make_this', 'not_competitive', 'remove_all', 'themed_but', 'this_not', 'unfair_anomalies']"
"['servernya', 'tolong', 'masa', 'situ', 'beri', 'sinyal', 'merah', 'suruh', 'baik', 'paket', 'full', 'banyak', 'sinyal', 'full', 'coba', 'please', 'try', 'so', 'hard']","['baik_paket', 'banyak_sinyal', 'beri_sinyal', 'coba_please', 'full_banyak', 'full_coba', 'masa_situ', 'merah_suruh', 'paket_full', 'please_try', 'servernya_tolong', 'sinyal_full', 'sinyal_merah', 'situ_beri', 'so_hard', 'suruh_baik', 'tolong_masa', 'try_so']"
['top'],[]
"['matchup', 'sampah', 'layak', 'dimainin']","['layak_dimainin', 'matchup_sampah', 'sampah_layak']"
"['luar', 'biasa', 'buruk', 'balance', 'balance', 'selalu', 'feeder', 'report', 'benar', 'benar', 'gada', 'guna', 'teman', 'satu', 'feeder', 'ngga', 'report', 'aneh', 'banget', 'nilai', 'akhir', 'teman', 'satu', 'feeder', 'notabene', 'nilai', 'otamatis', 'report', 'hadeuh', 'jangan', 'nilai', 'feeder', 'b', 'sekalipun', 'belum', 'tentu', 'report', 'benar', 'benar', 'aneh']","['akhir_teman', 'aneh_banget', 'balance_balance', 'balance_selalu', 'banget_nilai', 'belum_tentu', 'benar_aneh', 'benar_benar', 'benar_gada', 'biasa_buruk', 'buruk_balance', 'feeder_ngga', 'feeder_notabene', 'feeder_report', 'feeder_sekalipun', 'gada_guna', 'guna_teman', 'hadeuh_jangan', 'jangan_nilai', 'luar_biasa', 'ngga_report', 'nilai_akhir', 'nilai_feeder', 'nilai_otamatis', 'notabene_nilai', 'otamatis_report', 'report_aneh', 'report_benar', 'report_hadeuh', 'satu_feeder', 'sekalipun_belum', 'selalu_feeder', 'teman_satu', 'tentu_report']"
"['update', 'baru', 'stuck', 'baru', 'detik', 'belum', 'pasuk', 'selesai', 'kenapa', 'begitu', 'stabil', 'lain', 'tolong', 'segera', 'baik']","['baru_detik', 'baru_stuck', 'begitu_stabil', 'belum_pasuk', 'detik_belum', 'kenapa_begitu', 'lain_tolong', 'pasuk_selesai', 'segera_baik', 'selesai_kenapa', 'stabil_lain', 'stuck_baru', 'tolong_segera', 'update_baru']"
"['guardian', 'minimal', 'jago', 'lawan', 'jago']","['guardian_minimal', 'jago_lawan', 'lawan_jago', 'minimal_jago']"
['oke'],[]
['kren'],[]
['like'],[]
"['bagus', 'suka', 'lucu', 'lucu', 'banget', 'dowllod', 'sia', 'sia', 'dehh', 'jangan', 'bawa', 'emosi', 'kalah', 'hehehe']","['bagus_suka', 'banget_dowllod', 'bawa_emosi', 'dehh_jangan', 'dowllod_sia', 'emosi_kalah', 'jangan_bawa', 'kalah_hehehe', 'lucu_banget', 'lucu_lucu', 'sia_dehh', 'sia_sia', 'suka_lucu']"
"['moga', 'baik', 'pernah', 'erti', 'senang', 'para', 'unik', 'cute', 'sexy', 'poko', 'jangan', 'sampai', 'bosan']","['baik_pernah', 'cute_sexy', 'erti_senang', 'jangan_sampai', 'moga_baik', 'para_unik', 'pernah_erti', 'poko_jangan', 'sampai_bosan', 'senang_para', 'sexy_poko', 'unik_cute']"
"['cuh', 'haram', 'makin', 'lama', 'makin', 'aneh', 'satuin', 'bayi', 'baru', 'lahir', 'ajg']","['aneh_satuin', 'baru_lahir', 'bayi_baru', 'cuh_haram', 'haram_makin', 'lahir_ajg', 'lama_makin', 'makin_aneh', 'makin_lama', 'satuin_bayi']"
"['bguss', 'nyaa']",['bguss_nyaa']
"['wahai', 'developer', 'hormat', 'cinta', 'mohon', 'bug', 'crastuck', 'tekan', 'menu', 'profil', 'mulai', 'tanding', 'selesai', 'tanding', 'mohon', 'segera', 'baik', 'mohon', 'kepada', 'developer', 'bug', 'ganggu', 'tempat', 'bagus', 'lo', 'dukung', 'sudah', 'report', 'masalah', 'menu', 'hubung', 'lo', 'belum', 'selesai']","['bagus_lo', 'baik_mohon', 'belum_selesai', 'bug_crastuck', 'bug_ganggu', 'cinta_mohon', 'crastuck_tekan', 'developer_bug', 'developer_hormat', 'dukung_sudah', 'ganggu_tempat', 'hormat_cinta', 'hubung_lo', 'kepada_developer', 'lo_belum', 'lo_dukung', 'masalah_menu', 'menu_hubung', 'menu_profil', 'mohon_bug', 'mohon_kepada', 'mohon_segera', 'mulai_tanding', 'profil_mulai', 'report_masalah', 'segera_baik', 'selesai_tanding', 'sudah_report', 'tanding_mohon', 'tanding_selesai', 'tekan_menu', 'tempat_bagus', 'wahai_developer']"
"['minimal', 'kenapa', 'capai', 'digoogle', 'play']","['capai_digoogle', 'digoogle_play', 'kenapa_capai', 'minimal_kenapa']"
"['ancur', 'ngetrol', 'kena', 'sanksi']","['ancur_ngetrol', 'kena_sanksi', 'ngetrol_kena']"
"['parah', 'grandmaster', 'gelap', 'sampai', 'star', 'naik', 'turun', 'muluk', 'lawan', 'bagus', 'sendiri', 'bagus', 'imbang']","['bagus_imbang', 'bagus_sendiri', 'gelap_sampai', 'grandmaster_gelap', 'lawan_bagus', 'muluk_lawan', 'naik_turun', 'parah_grandmaster', 'sampai_star', 'sendiri_bagus', 'star_naik', 'turun_muluk']"
"['tarik', 'filter', 'sedikit', 'banyak', 'gelap', 'negara', 'laen', 'susah', 'maennya']","['banyak_gelap', 'filter_sedikit', 'gelap_negara', 'laen_susah', 'negara_laen', 'sedikit_banyak', 'susah_maennya', 'tarik_filter']"
"['bintang', 'bagus', 'skin', 'gratis', 'epic', 'beberapa', 'bug', 'alami', 'ranked', 'mvp', 'poin', 'kill', 'mati', 'asist', 'dapetnya', 'tolong', 'baik', 'terimakasih']","['alami_ranked', 'asist_dapetnya', 'bagus_skin', 'baik_terimakasih', 'beberapa_bug', 'bintang_bagus', 'bug_alami', 'dapetnya_tolong', 'epic_beberapa', 'gratis_epic', 'kill_mati', 'mati_asist', 'mvp_poin', 'poin_kill', 'ranked_mvp', 'skin_gratis', 'tolong_baik']"
"['grafik', 'oke', 'bangett', 'lawan', 'kdg', 'imbang', 'smaa', 'sendiri', 'kdg', 'agak', 'lag', 'sedikit', 'lumayan', 'besar', 'overall']","['agak_lag', 'bangett_lawan', 'besar_overall', 'grafik_oke', 'imbang_smaa', 'kdg_agak', 'kdg_imbang', 'lag_sedikit', 'lawan_kdg', 'lumayan_besar', 'oke_bangett', 'sedikit_lumayan', 'sendiri_kdg', 'smaa_sendiri']"
"['kurang', 'lawan', 'padan', 'sinyal', 'bagus', 'jelek', 'mohon', 'baik', 'sudah', 'habis', 'paket', 'demi', 'kecewa']","['bagus_jelek', 'baik_sudah', 'demi_kecewa', 'habis_paket', 'jelek_mohon', 'kurang_lawan', 'lawan_padan', 'mohon_baik', 'padan_sinyal', 'paket_demi', 'sinyal_bagus', 'sudah_habis']"
[],[]
"['suka', 'lama', 'banget', 'tolong', 'rusak', 'bukan', 'sinyal', 'eror', 'benar', 'suka', 'gitu']","['banget_tolong', 'benar_suka', 'bukan_sinyal', 'eror_benar', 'lama_banget', 'rusak_bukan', 'sinyal_eror', 'suka_gitu', 'suka_lama', 'tolong_rusak']"
"['sempurna', 'senang']",['sempurna_senang']
"['bagus', 'banget', 'kecuali', 'wivi']","['bagus_banget', 'banget_kecuali', 'kecuali_wivi']"
"['jujur', 'bagus', 'banget', 'sebelahh', 'grafik', 'bintang', 'lima', 'char', 'cantikk', 'gantengg', 'pokok', 'seru', 'banget', 'semangat', 'yaa', 'papi', 'timi']","['bagus_banget', 'banget_sebelahh', 'banget_semangat', 'bintang_lima', 'cantikk_gantengg', 'char_cantikk', 'gantengg_pokok', 'grafik_bintang', 'jujur_bagus', 'lima_char', 'papi_timi', 'pokok_seru', 'sebelahh_grafik', 'semangat_yaa', 'seru_banget', 'yaa_papi']"
"['ngebug', 'pilih', 'ngeblank', 'muncul']","['ngeblank_muncul', 'ngebug_pilih', 'pilih_ngeblank']"
"['bnyk', 'bug', 'boss']","['bnyk_bug', 'bug_boss']"
"['benar', 'suka', 'cuma', 'banget', 'update', 'item', 'saran', 'rang', 'para', 'gamer', 'daerah', 'susah', 'ikut', 'beban']","['banget_update', 'benar_suka', 'cuma_banget', 'daerah_susah', 'gamer_daerah', 'ikut_beban', 'item_saran', 'para_gamer', 'rang_para', 'saran_rang', 'suka_cuma', 'susah_ikut', 'update_item']"
['suru'],[]
"['seru', 'agak', 'lag', 'mungkin', 'sayang', 'kurang', 'dukung', 'penting', 'hd', 'banget', 'sampai', 'tagih', 'bintang', 'lima']","['agak_lag', 'banget_sampai', 'bintang_lima', 'dukung_penting', 'hd_banget', 'kurang_dukung', 'lag_mungkin', 'mungkin_sayang', 'penting_hd', 'sampai_tagih', 'sayang_kurang', 'seru_agak', 'tagih_bintang']"
['kalah'],[]
"['gila', 'keren', 'banget']","['gila_keren', 'keren_banget']"
"['himbauan', 'install', 'imbang', 'koneksi', 'putus', 'sudah', 'banyak', 'joki', 'dalam', 'jikalau', 'seru', 'pahit', 'belakang']","['banyak_joki', 'dalam_jikalau', 'himbauan_install', 'imbang_koneksi', 'install_imbang', 'jikalau_seru', 'joki_dalam', 'koneksi_putus', 'pahit_belakang', 'putus_sudah', 'seru_pahit', 'sudah_banyak']"
"['bagus', 'banget']",['bagus_banget']
['natural'],[]
"['buruk', 'update', 'truss', 'sedikit', 'update', 'updategk', 'usah', 'ngabisin', 'ruang', 'stroge', 'uninstal', 'walapun', 'stroge', 'besar', 'males', 'ngabisin', 'kouta', 'paket']","['besar_males', 'buruk_update', 'kouta_paket', 'males_ngabisin', 'ngabisin_kouta', 'ngabisin_ruang', 'ruang_stroge', 'sedikit_update', 'stroge_besar', 'stroge_uninstal', 'truss_sedikit', 'uninstal_walapun', 'update_truss', 'update_updategk', 'updategk_usah', 'usah_ngabisin', 'walapun_stroge']"
"['cocok', 'hpku', 'hpku', 'ram', 'berat', 'versi', 'lite', 'mudah', 'lag', 'berat']","['berat_versi', 'cocok_hpku', 'hpku_hpku', 'hpku_ram', 'lag_berat', 'lite_mudah', 'mudah_lag', 'ram_berat', 'versi_lite']"
"['kenapa', 'facebook']",['kenapa_facebook']
"['kecewa', 'event', 'share', 'codeini', 'semua', 'event', 'code', 'tolong', 'fix', 'huruf', 'sensor', 'rugi', 'share', 'code', 'code', 'sensor', 'tolong', 'beri', 'solusi', 'entah', 'ganti', 'codesistem', 'sensor', 'hilang', 'lama', 'eventcode', 'lebih', 'banyak', 'angka', 'huruf', 'contoh', 'code', 'hdsm', 'huruf', 'sm', 'sensor', 'rugi', 'banget']","['angka_huruf', 'banyak_angka', 'beri_solusi', 'code_code', 'code_hdsm', 'code_sensor', 'code_tolong', 'codeini_semua', 'codesistem_sensor', 'contoh_code', 'entah_ganti', 'event_code', 'event_share', 'eventcode_lebih', 'fix_huruf', 'ganti_codesistem', 'hdsm_huruf', 'hilang_lama', 'huruf_contoh', 'huruf_sensor', 'huruf_sm', 'kecewa_event', 'lama_eventcode', 'lebih_banyak', 'rugi_banget', 'rugi_share', 'semua_event', 'sensor_hilang', 'sensor_rugi', 'sensor_tolong', 'share_code', 'share_codeini', 'sm_sensor', 'solusi_entah', 'tolong_beri', 'tolong_fix']"
"['sinyal', 'penuh', 'be', 'lag', 'heran', 'penuh', 'daerah', 'sinyal', 'bagus']","['be_lag', 'daerah_sinyal', 'heran_penuh', 'lag_heran', 'penuh_be', 'penuh_daerah', 'sinyal_bagus', 'sinyal_penuh']"
"['dsini', 'lebih', 'harga', 'banding', 'cuma', 'nyari', 'untung']","['banding_cuma', 'cuma_nyari', 'dsini_lebih', 'harga_banding', 'lebih_harga', 'nyari_untung']"
"['adil', 'bagi', 'menang', 'tanding', 'ikut', 'pasti', 'kalah', 'tambah', 'parah', 'sekarang', 'kalah', 'tubi', 'tubi', 'lawan', 'hadap', 'semua', 'bagus', 'skill', 'sementara', 'rekan', 'semua', 'skill', 'rendah', 'macam', 'gerak', 'server', 'banyak', 'cit', 'bot', 'semua']","['adil_bagi', 'bagi_menang', 'bagus_skill', 'banyak_cit', 'bot_semua', 'cit_bot', 'gerak_server', 'hadap_semua', 'ikut_pasti', 'kalah_tambah', 'kalah_tubi', 'lawan_hadap', 'macam_gerak', 'menang_tanding', 'parah_sekarang', 'pasti_kalah', 'rekan_semua', 'rendah_macam', 'sekarang_kalah', 'sementara_rekan', 'semua_bagus', 'semua_skill', 'server_banyak', 'skill_rendah', 'skill_sementara', 'tambah_parah', 'tanding_ikut', 'tubi_lawan', 'tubi_tubi']"
"['moga', 'tingkat', 'performa']","['moga_tingkat', 'tingkat_performa']"
"['grafik', 'bagus', 'hina']","['bagus_hina', 'grafik_bagus']"
"['sudah', 'bagus', 'developer', 'hormat', 'tolong', 'sedia', 'fersi', 'lite', 'hpnya', 'ram', 'gigaan', 'tanpa', 'khawatir', 'ram', 'penuh', 'sekian', 'terimakasih', 'atas', 'kerjasamanya']","['atas_kerjasamanya', 'bagus_developer', 'developer_hormat', 'fersi_lite', 'gigaan_tanpa', 'hormat_tolong', 'hpnya_ram', 'khawatir_ram', 'lite_hpnya', 'penuh_sekian', 'ram_gigaan', 'ram_penuh', 'sedia_fersi', 'sekian_terimakasih', 'sudah_bagus', 'tanpa_khawatir', 'terimakasih_atas', 'tolong_sedia']"
"['selamat', 'datang', 'kau', 'tidur', 'allah', 'home', 'schooling', 'apaapa', 'nantik', 'mlm']","['allah_home', 'apaapa_nantik', 'datang_kau', 'home_schooling', 'kau_tidur', 'nantik_mlm', 'schooling_apaapa', 'selamat_datang', 'tidur_allah']"
"['ping', 'lag']",['ping_lag']
"['bagus', 'entah', 'knp', 'tagih', 'sampai', 'mlm', 'henti', 'henti', 'mabar', 'brg', 'teman']","['bagus_entah', 'brg_teman', 'entah_knp', 'henti_henti', 'henti_mabar', 'knp_tagih', 'mabar_brg', 'mlm_henti', 'sampai_mlm', 'tagih_sampai']"
"['bagus', 'seru', 'y']",['bagus_seru']
"['bot', 'sampah', 'banget', 'banyakin', 'winstreak', 'butuh', 'naik', 'master']","['banget_banyakin', 'banyakin_winstreak', 'bot_sampah', 'butuh_naik', 'naik_master', 'sampah_banget', 'winstreak_butuh']"
"['bot', 'lawan', 'komputer', 'smw']","['bot_lawan', 'komputer_smw', 'lawan_komputer']"
"['seru', 'offline']",['seru_offline']
"['lumayan', 'besar', 'banget', 'sampai', 'lag', 'haduhh', 'hapus', 'sudah']","['banget_sampai', 'besar_banget', 'haduhh_hapus', 'hapus_sudah', 'lag_haduhh', 'lumayan_besar', 'sampai_lag']"
['seru'],[]
['lewat'],[]
['bagjs'],[]
['anja'],[]
"['cukup', 'bagus']",['cukup_bagus']
['keren'],[]
"['appgreatnya', 'ambil', 'mehapus', 'aplikasi']","['ambil_mehapus', 'appgreatnya_ambil', 'mehapus_aplikasi']"
['mood'],[]
['bagus'],[]
['fomo'],[]
['bagus'],[]
"['tolong', 'developer', 'pasti', 'isi', 'sendiri', 'skin', 'hd', 'otomatis']","['developer_pasti', 'hd_otomatis', 'isi_sendiri', 'pasti_isi', 'sendiri_skin', 'skin_hd', 'tolong_developer']"
"['tolong', 'masuk', 'fatih', 'offline', 'kapan', 'nyata', 'belum', 'kecewa', 'kapan', 'begitu', 'baru', 'masuk', 'offline', 'bohong']","['baru_masuk', 'begitu_baru', 'belum_kecewa', 'fatih_offline', 'kapan_begitu', 'kapan_nyata', 'kecewa_kapan', 'masuk_fatih', 'masuk_offline', 'nyata_belum', 'offline_bohong', 'offline_kapan', 'tolong_masuk']"
"['pantas', 'gamer']",['pantas_gamer']
"['akun', 'utama', 'log', 'facebook', 'skrang', 'log', 'facebook', 'tolong', 'rusak', 'baru', 'naik', 'bintang', 'nanti']","['akun_utama', 'baru_naik', 'bintang_nanti', 'facebook_skrang', 'facebook_tolong', 'log_facebook', 'naik_bintang', 'rusak_baru', 'skrang_log', 'tolong_rusak', 'utama_log']"
['awertyuiopas'],[]
['coba'],[]
"['tolong', 'benar', 'masa', 'diamon', 'buta', 'buta', 'buta', 'land', 'naik', 'ngestack', 'dm', 'pasti', 'kalah', 'berapa', 'report', 'tetap', 'ayo', 'tolong', 'kompak', 'gitu', 'jangan', 'buta', 'buta', 'land']","['ayo_tolong', 'benar_masa', 'berapa_report', 'buta_buta', 'buta_land', 'diamon_buta', 'dm_pasti', 'gitu_jangan', 'jangan_buta', 'kalah_berapa', 'kompak_gitu', 'land_naik', 'masa_diamon', 'naik_ngestack', 'ngestack_dm', 'pasti_kalah', 'report_tetap', 'tetap_ayo', 'tolong_benar', 'tolong_kompak']"
"['bagus', 'pasti', 'updatenya', 'banyak', 'skin', 'baru', 'beri', 'bintang', 'gravitasi', 'bagus', 'karakter', 'bagus', 'suka', 'sekian', 'jelas', 'informasi', 'terimakasih', 'sudah', 'datang', 'dengar', 'king', 'terimakasih', 'sudah', 'banyak', 'skin', 'baru', 'skin', 'gratis', 'terimakasih', 'semua', 'assalamualaikum']","['bagus_karakter', 'bagus_pasti', 'bagus_suka', 'banyak_skin', 'baru_beri', 'baru_skin', 'beri_bintang', 'bintang_gravitasi', 'datang_dengar', 'dengar_king', 'gratis_terimakasih', 'gravitasi_bagus', 'informasi_terimakasih', 'jelas_informasi', 'karakter_bagus', 'king_terimakasih', 'pasti_updatenya', 'sekian_jelas', 'semua_assalamualaikum', 'skin_baru', 'skin_gratis', 'sudah_banyak', 'sudah_datang', 'suka_sekian', 'terimakasih_semua', 'terimakasih_sudah', 'updatenya_banyak']"
"['gelap', 'matching', 'ranked', 'lihat', 'level', 'bawah', 'bareng', 'ranked', 'level', 'master', 'playernya', 'rata', 'rata', 'hancur', 'beranta', 'sistematis', 'baru']","['bareng_ranked', 'bawah_bareng', 'beranta_sistematis', 'gelap_matching', 'hancur_beranta', 'level_bawah', 'level_master', 'lihat_level', 'master_playernya', 'matching_ranked', 'playernya_rata', 'ranked_level', 'ranked_lihat', 'rata_hancur', 'rata_rata', 'sistematis_baru']"
['bgus'],[]
"['kenapa', 'update', 'ngga']","['kenapa_update', 'update_ngga']"
"['bagus', 'kurang']",['bagus_kurang']
[],[]
"['bagus', 'banget', 'suka', 'walaupun', 'butuh', 'memori', 'banyak', 'gp', 'bayar', 'bagus']","['bagus_banget', 'banget_suka', 'banyak_gp', 'bayar_bagus', 'butuh_memori', 'gp_bayar', 'memori_banyak', 'suka_walaupun', 'walaupun_butuh']"
"['gaem', 'seru', 'bahkan', 'viktori']","['bahkan_viktori', 'gaem_seru', 'seru_bahkan']"
"['lebih', 'bagus', 'auto', 'hapus']","['auto_hapus', 'bagus_auto', 'lebih_bagus']"
"['jujur', 'kecewa', 'buruk', 'sampai', 'hampir', 'tujuh', 'gb', 'blm', 'semua', 'grafikny', 'lumayan', 'bgus', 'beda', 'beda', 'rate', 'segitu', 'keren', 'keren', 'bnyk', 'skill', 'keren', 'cuma', 'boros']","['beda_beda', 'beda_rate', 'bgus_beda', 'blm_semua', 'bnyk_skill', 'buruk_sampai', 'cuma_boros', 'gb_blm', 'grafikny_lumayan', 'hampir_tujuh', 'jujur_kecewa', 'kecewa_buruk', 'keren_bnyk', 'keren_cuma', 'keren_keren', 'lumayan_bgus', 'rate_segitu', 'sampai_hampir', 'segitu_keren', 'semua_grafikny', 'skill_keren', 'tujuh_gb']"
['bagus'],[]
"['keysha', 'arum', 'rinjani']","['arum_rinjani', 'keysha_arum']"
"['mending', 'walau', 'banyak', 'gelap', 'lebih', 'seru', 'skin', 'bagus', 'grafik', 'bagus', 'hbis', 'update', 'tambah', 'lag', 'kalu', 'hampir', 'parah']","['bagus_grafik', 'bagus_hbis', 'banyak_gelap', 'gelap_lebih', 'grafik_bagus', 'hampir_parah', 'hbis_update', 'kalu_hampir', 'lag_kalu', 'lebih_seru', 'mending_walau', 'seru_skin', 'skin_bagus', 'tambah_lag', 'update_tambah', 'walau_banyak']"
"['seru', 'banget', 'ivent', 'tarik', 'semuaa', 'pelit', 'pelit', 'nyepin', 'hoki', 'recomended', 'banget', 'love', 'youu']","['banget_ivent', 'banget_love', 'hoki_recomended', 'ivent_tarik', 'love_youu', 'nyepin_hoki', 'pelit_nyepin', 'pelit_pelit', 'recomended_banget', 'semuaa_pelit', 'seru_banget', 'tarik_semuaa']"
['good'],[]
"['no', 'coment']",['no_coment']
['seru'],[]
"['habis', 'update', 'masuk', 'sudah', 'tunggu', 'lama', 'mas', 'tetap', 'masuk', 'sudah', 'bagus']","['habis_update', 'lama_mas', 'mas_tetap', 'masuk_sudah', 'sudah_bagus', 'sudah_tunggu', 'tetap_masuk', 'tunggu_lama', 'update_masuk']"
"['menu', 'report', 'makin', 'buruk', 'deteksi', 'ai', 'pajang']","['ai_pajang', 'buruk_deteksi', 'deteksi_ai', 'makin_buruk', 'menu_report', 'report_makin']"
"['lebih', 'sempurna', 'emel']","['lebih_sempurna', 'sempurna_emel']"
