stopwords_removed,1-gram
"['susah', 'naikin', 'lawan', 'lawan', 'pda', 'kuat', 'tlong', 'dev', 'mudah', 'naikin', 'rang', 'mohon', 'dev', 'tambah', 'koim']","['dev', 'koim', 'kuat', 'lawan', 'mohon', 'mudah', 'naikin', 'pda', 'rang', 'susah', 'tambah', 'tlong']"
['nice'],['nice']
"['gimana', 'pasti', 'ingame', 'gada', 'internet', 'sinyal', 'wifi', 'penuh', 'bolak', 'balik', 'gitu', 'gimana', 'mood', 'uda', 'mainn', 'riliss', 'gitu']","['balik', 'bolak', 'gada', 'gimana', 'gitu', 'ingame', 'internet', 'mainn', 'mood', 'pasti', 'penuh', 'riliss', 'sinyal', 'uda', 'wifi']"
"['binatang', 'ph', 'ngambil', 'role', 'mm', 'dia', 'ambil', 'roam', 'kena', 'report', 'samsak', 'babi', 'rusak', 'sesuai', 'role', 'kena', 'report', 'babi']","['ambil', 'babi', 'binatang', 'dia', 'kena', 'mm', 'ngambil', 'ph', 'report', 'roam', 'role', 'rusak', 'samsak', 'sesuai']"
[],[]
"['tolong', 'jangan', 'macet']","['jangan', 'macet', 'tolong']"
['mantap'],['mantap']
"['minimal', 'khusus', 'servernya', 'indonesia', 'bareng', 'server', 'luar', 'lag', 'walaupun', 'sudah', 'sinyal', 'wifi', 'live', 'tiktok', 'ganggu', 'banget']","['banget', 'bareng', 'ganggu', 'indonesia', 'khusus', 'lag', 'live', 'luar', 'minimal', 'server', 'servernya', 'sinyal', 'sudah', 'tiktok', 'walaupun', 'wifi']"
"['gwa', 'uninstall', 'kendala', 'kagak', 'punya', 'skin', 'bagus', 'favorit', 'gwa', 'kong', 'ming', 'sek', 'mahal', 'semua', 'parah']","['bagus', 'favorit', 'gwa', 'kagak', 'kendala', 'kong', 'mahal', 'ming', 'parah', 'punya', 'sek', 'semua', 'skin', 'uninstall']"
"['makin', 'sedikit', 'kak', 'gitu', 'gajelas', 'lag', 'benci', 'copy', 'maaf']","['benci', 'copy', 'gajelas', 'gitu', 'kak', 'lag', 'maaf', 'makin', 'sedikit']"
['god'],['god']
"['gameplaynya', 'jelek', 'beri', 'bot', 'kompak', 'gold', 'susah', 'teman', 'justru', 'beri', 'bot', 'semua', 'laku', 'feeding', 'pihak', 'kembang', 'busuk', 'sudah', 'disetting', 'demikian', 'rupa', 'pihak', 'kembang', 'utk', 'sulit', 'bagi', 'baru', 'maka', 'saran', 'gratis', 'ujung', 'wr', 'hancur', 'baru', 'naik', 'diamon']","['bagi', 'baru', 'beri', 'bot', 'busuk', 'demikian', 'diamon', 'disetting', 'feeding', 'gameplaynya', 'gold', 'gratis', 'hancur', 'jelek', 'justru', 'kembang', 'kompak', 'laku', 'maka', 'naik', 'pihak', 'rupa', 'saran', 'semua', 'sudah', 'sulit', 'susah', 'teman', 'ujung', 'utk', 'wr']"
"['matching', 'busuk', 'baru', 'naik', 'gm', 'musuh', 'epic', 'duo', 'bucin', 'beban', 'lower', 'kadang', 'platinum', 'masuk', 'musuh', 'isi', 'upper', 'party', 'musuh', 'upper', 'protes', 'dukung', 'sesuai', 'matching', 'gimana', 'nambah', 'bintang', 'matchingnya', 'gitu', 'cuma', 'naik', 'turun', 'master', 'gm', 'makin', 'lama', 'makin', 'gajelas', 'matching']","['baru', 'beban', 'bintang', 'bucin', 'busuk', 'cuma', 'dukung', 'duo', 'epic', 'gajelas', 'gimana', 'gitu', 'gm', 'isi', 'kadang', 'lama', 'lower', 'makin', 'master', 'masuk', 'matching', 'matchingnya', 'musuh', 'naik', 'nambah', 'party', 'platinum', 'protes', 'sesuai', 'turun', 'upper']"
"['xxnnm', 'ko']","['ko', 'xxnnm']"
"['matching', 'jelek', 'prilaku', 'langgar', 'tindak', 'sus', 'kurang', 'laku', 'troling']","['jelek', 'kurang', 'laku', 'langgar', 'matching', 'prilaku', 'sus', 'tindak', 'troling']"
"['masuk', 'akal', 'kenapa', 'sesuai', 'tier', 'grandmaster', 'kena', 'lose', 'streak', 'sampai', 'master', 'ii', 'gara', 'gara', 'teman', 'se', 'tolol', 'minta', 'ampun', 'tier', 'grandmaster', 'teman', 'tier', 'platinum', 'maaf', 'uninstal']","['akal', 'ampun', 'gara', 'grandmaster', 'ii', 'kena', 'kenapa', 'lose', 'maaf', 'master', 'masuk', 'minta', 'platinum', 'sampai', 'se', 'sesuai', 'streak', 'teman', 'tier', 'tolol', 'uninstal']"
['bagus'],['bagus']
"['banyak', 'gelap', 'mending']","['banyak', 'gelap', 'mending']"
"['semua', 'indah']","['indah', 'semua']"
"['best', 'papih']","['best', 'papih']"
['nicee'],['nicee']
['mantap'],['mantap']
"['bagus', 'blum', 'ngerti', 'item']","['bagus', 'blum', 'item', 'ngerti']"
['bagus'],['bagus']
"['there', 'no', 'winning', 'ranked', 'games', 'it', 'went', 'from', 'because', 'was', 'given', 'trash', 'with', 'good', 'skin', 'capital', 'while', 'bad', 'skill', 'but', 'enemy', 'was', 'given', 'solid', 'compact', 'that', 'understands', 'please', 'improve', 'first', 'so', 'it', 'will', 'be', 'more', 'exciting']","['bad', 'be', 'because', 'but', 'capital', 'compact', 'enemy', 'exciting', 'first', 'from', 'games', 'given', 'good', 'improve', 'it', 'more', 'no', 'please', 'ranked', 'skill', 'skin', 'so', 'solid', 'that', 'there', 'trash', 'understands', 'was', 'went', 'while', 'will', 'winning', 'with']"
['bintang'],['bintang']
"['report', 'tolol', 'afk', 'tindak', 'tegas', 'curi', 'cur', 'kena', 'report', 'gegara', 'farming', 'direcokin', 'curi', 'feeding', 'report', 'feed', 'abis', 'tolol', 'suruh', 'report', 'digame', 'tolol', 'feed', 'kirim', 'mana', 'email', 'biar', 'kirim', 'screenshot', 'babik']","['abis', 'afk', 'babik', 'biar', 'cur', 'curi', 'digame', 'direcokin', 'email', 'farming', 'feed', 'feeding', 'gegara', 'kena', 'kirim', 'mana', 'report', 'screenshot', 'suruh', 'tegas', 'tindak', 'tolol']"
"['ntap', 'btw', 'ram', 'mas', 'kaga', 'minimal']","['btw', 'kaga', 'mas', 'minimal', 'ntap', 'ram']"
"['nyah', 'seru', 'banget', 'sayang', 'banget', 'nyah', 'anomali', 'semua', 'tba', 'tba', 'ms', 'sendiri', 'bodoh', 'nyah', 'ketulungan', 'musuh', 'mantan', 'paham', 'season', 'skrang', 'bbrpa', 'mentok', 'diamond', 'padhal', 'slalu', 'dpet', 'maap', 'uninstall', 'mnding', 'anomali', 'nyah', 'parah', 'dsini']","['anomali', 'banget', 'bbrpa', 'bodoh', 'diamond', 'dpet', 'dsini', 'ketulungan', 'maap', 'mantan', 'mentok', 'mnding', 'ms', 'musuh', 'nyah', 'padhal', 'paham', 'parah', 'sayang', 'season', 'semua', 'sendiri', 'seru', 'skrang', 'slalu', 'tba', 'uninstall']"
['seru'],['seru']
"['lebih', 'bagus', 'legends', 'legends', 'kalah', 'aneh', 'stres']","['aneh', 'bagus', 'kalah', 'lebih', 'legends', 'stres']"
"['seru', 'banget']","['banget', 'seru']"
"['tolong', 'masukin', 'voice', 'jepang', 'ying', 'icon', 'anak', 'tiri']","['anak', 'icon', 'jepang', 'masukin', 'tiri', 'tolong', 'voice', 'ying']"
"['qiana', 'almahyra']","['almahyra', 'qiana']"
['baik'],['baik']
"['macthh', 'jelek', 'mulai', 'atur', 'hokk', 'dngan', 'yidak', 'adill']","['adill', 'atur', 'dngan', 'hokk', 'jelek', 'macthh', 'mulai', 'yidak']"
"['baru', 'coba', 'bagus', 'jika', 'bagus', 'beri', 'ulas', 'lain', 'bintang', 'rangin']","['bagus', 'baru', 'beri', 'bintang', 'coba', 'jika', 'lain', 'rangin', 'ulas']"
"['skin', 'lny', 'kapan', 'resell']","['kapan', 'lny', 'resell', 'skin']"
"['kenapa', 'semua', 'offline', 'mayene', 'offline', 'harap', 'update', 'dalam', 'offline']","['dalam', 'harap', 'kenapa', 'mayene', 'offline', 'semua', 'update']"
"['lebih', 'seru']","['lebih', 'seru']"
"['bintang', 'agak', 'sedikit', 'percaya', 'kalah', 'kurang', 'naik', 'nanti', 'benar', 'bintang']","['agak', 'benar', 'bintang', 'kalah', 'kurang', 'naik', 'nanti', 'percaya', 'sedikit']"
"['mantap', 'tarung', 'alam']","['alam', 'mantap', 'tarung']"
"['imbang', 'sepi', 'sampai', 'balenc', 'gtu']","['balenc', 'gtu', 'imbang', 'sampai', 'sepi']"
['tiru'],['tiru']
"['bagus', 'top', 'up', 'mahal', 'darksysytem', 'lebih', 'bagus', 'bagus']","['bagus', 'darksysytem', 'lebih', 'mahal', 'top', 'up']"
"['dasar', 'apalikasi', 'sampah', 'lag', 'emosi', 'enggak', 'patas', 'play', 'stor', 'dasar', 'apalikasi', 'sampah', 'hpus', 'play', 'stor', 'oiya', 'jangan', 'dj', 'dowlod', 'gais']","['apalikasi', 'dasar', 'dj', 'dowlod', 'emosi', 'enggak', 'gais', 'hpus', 'jangan', 'lag', 'oiya', 'patas', 'play', 'sampah', 'stor']"
"['gamesnya', 'seru', 'bangetdan', 'lebih', 'keren']","['bangetdan', 'gamesnya', 'keren', 'lebih', 'seru']"
"['maksa', 'suka', 'niru']","['maksa', 'niru', 'suka']"
"['puas', 'banyak', 'feed']","['banyak', 'feed', 'puas']"
"['agak', 'kecewa', 'hadiah', 'vs', 'merchant', 'reward', 'sepenuh', 'gratiskarena', 'hadiah', 'sebut', 'kirim', 'negara', 'asal', 'nyata', 'bayar', 'pajak', 'bea', 'cukai', 'biaya', 'admin', 'besar', 'k', 'total']","['admin', 'agak', 'asal', 'bayar', 'bea', 'besar', 'biaya', 'cukai', 'gratiskarena', 'hadiah', 'kecewa', 'kirim', 'merchant', 'negara', 'nyata', 'pajak', 'reward', 'sebut', 'sepenuh', 'total', 'vs']"
"['adil', 'musuh', 'bagus', 'sedang', 'buruk', 'cari', 'lawan', 'tak', 'adil', 'musuh', 'semua', 'sudah', 'pernah', 'lewat', 'grand', 'master', 'sedang', 'diamond', 'tak', 'adil', 'tak', 'urus', 'baik', 'mati']","['adil', 'bagus', 'baik', 'buruk', 'cari', 'diamond', 'grand', 'lawan', 'lewat', 'master', 'mati', 'musuh', 'pernah', 'sedang', 'semua', 'sudah', 'tak', 'urus']"
"['bubar', 'gaje', 'isi', 'poke']","['bubar', 'gaje', 'isi', 'poke']"
['oke'],['oke']
"['banget', 'update', 'habis', 'update', 'bosen']","['banget', 'bosen', 'habis', 'update']"
"['nyq', 'mangkin', 'jelek', 'mangkin', 'banyak', 'gelap', 'sitem']","['banyak', 'gelap', 'jelek', 'mangkin', 'nyq', 'sitem']"
['bagus'],['bagus']
['bagus'],['bagus']
"['seruu', 'lama', 'luang', 'lebih', 'seru', 'poko', 'sudah', 'nyesell']","['lama', 'lebih', 'luang', 'nyesell', 'poko', 'seru', 'seruu', 'sudah']"
"['bagus', 'bangett']","['bagus', 'bangett']"
"['sudah', 'bagus', 'developer', 'sedikit', 'ringan']","['bagus', 'developer', 'ringan', 'sedikit', 'sudah']"
"['bagus', 'kualitas', 'kuat', 'ram', 'gb']","['bagus', 'gb', 'kualitas', 'kuat', 'ram']"
"['cash', 'rewar', 'pernah', 'masuk', 'tarik', 'sampai', 'nunggu', 'blnpun', 'sekarang', 'bisaa', 'makanya', 'tambah', 'sepi', 'cht', 'admin', 'sana', 'bahan', 'sosial', 'media', 'cht', 'semua', 'responya', 'suruh', 'ngulang', 'teruss', 'padahalpostingnku', 'selalu', 'rame']","['admin', 'bahan', 'bisaa', 'blnpun', 'cash', 'cht', 'makanya', 'masuk', 'media', 'ngulang', 'nunggu', 'padahalpostingnku', 'pernah', 'rame', 'responya', 'rewar', 'sampai', 'sana', 'sekarang', 'selalu', 'semua', 'sepi', 'sosial', 'suruh', 'tambah', 'tarik', 'teruss']"
"['lebih', 'bagus', 'ketimbang', 'hokmok']","['bagus', 'hokmok', 'ketimbang', 'lebih']"
['suka'],['suka']
['bgs'],['bgs']
"['tambahin', 'spasi', 'nickname', 'susah', 'banget', 'mikirin', 'nickname', 'bagus', 'gabisa', 'spasi']","['bagus', 'banget', 'gabisa', 'mikirin', 'nickname', 'spasi', 'susah', 'tambahin']"
"['capek', 'ma', 'darksistem']","['capek', 'darksistem', 'ma']"
"['bagus', 'banget']","['bagus', 'banget']"
"['anjingg', 'season', 'baru', 'kalah', 'sengaja', 'beri', 'kalah', 'matching', 'selalu', 'filipina', 'notabene', 'noob', 'mid', 'sengaja', 'beri', 'kalah', 'akun', 'upa', 'darah', 'boros', 'skill', 'tekan', 'beberapa', 'baru', 'aktif', 'sinyal', 'bagus', 'rekomendasi', 'sampah']","['aktif', 'akun', 'anjingg', 'bagus', 'baru', 'beberapa', 'beri', 'boros', 'darah', 'filipina', 'kalah', 'matching', 'mid', 'noob', 'notabene', 'rekomendasi', 'sampah', 'season', 'selalu', 'sengaja', 'sinyal', 'skill', 'tekan', 'upa']"
"['suka', 'kolaborasi', 'tung', 'tung', 'sahur', 'and', 'gank', 'harap', 'langsung', 'batal', 'kolaborasi', 'netral']","['and', 'batal', 'gank', 'harap', 'kolaborasi', 'langsung', 'netral', 'sahur', 'suka', 'tung']"
"['ayo', 'bagus', 'minta', 'skin', 'milik', 'guna', 'dalam', 'offline']","['ayo', 'bagus', 'dalam', 'guna', 'milik', 'minta', 'offline', 'skin']"
"['musuh', 'poke', 'semua']","['musuh', 'poke', 'semua']"
['bagus'],['bagus']
"['kenapa', 'hapus', 'foto', 'kena']","['foto', 'hapus', 'kena', 'kenapa']"
"['bagus', 'developer', 'tolong', 'buatin', 'lite', 'biar', 'lancar', 'penuh', 'plss']","['bagus', 'biar', 'buatin', 'developer', 'lancar', 'lite', 'penuh', 'plss', 'tolong']"
"['buruk', 'sesal', 'spend', 'uang', 'balench', 'bot', 'mending', 'tutup', 'sudah', 'urusin', 'tu', 'aov', 'epic', 'bot', 'ma', 'buruk', 'nobles', 'refun', 'vochernya', 'tambah', 'habis', 'update', 'bug', 'mana', 'mulai', 'sampek', 'tampil']","['aov', 'balench', 'bot', 'bug', 'buruk', 'epic', 'habis', 'ma', 'mana', 'mending', 'mulai', 'nobles', 'refun', 'sampek', 'sesal', 'spend', 'sudah', 'tambah', 'tampil', 'tu', 'tutup', 'uang', 'update', 'urusin', 'vochernya']"
"['nomor', 'king', 'soon']","['king', 'nomor', 'soon']"
"['ma', 'bagus', 'mantap', 'mainin', 'gravik', 'bagus', 'bintang']","['bagus', 'bintang', 'gravik', 'ma', 'mainin', 'mantap']"
"['bagus', 'suka']","['bagus', 'suka']"
['seru'],['seru']
"['lebih', 'bagus']","['bagus', 'lebih']"
['niru'],['niru']
['bagus'],['bagus']
"['gema', 'buruk', 'hampir', 'pecahin', 'sendiri', 'gara', 'gara', 'gema', 'an']","['an', 'buruk', 'gara', 'gema', 'hampir', 'pecahin', 'sendiri']"
"['this', 'good', 'gitu', 'suka', 'adu', 'domba']","['adu', 'domba', 'gitu', 'good', 'suka', 'this']"
"['wareg', 'bansos', 'minus', 'server', 'terlalu', 'berat', 'sehingga', 'bagi', 'beban', 'tanggung', 'lag', 'crash', 'pisah', 'server', 'china', 'global']","['bagi', 'bansos', 'beban', 'berat', 'china', 'crash', 'global', 'lag', 'minus', 'pisah', 'sehingga', 'server', 'tanggung', 'terlalu', 'wareg']"
['suka'],['suka']
"['hampir', 'mirip', 'lebih', 'banyak', 'mana', 'diomand', 'koin']","['banyak', 'diomand', 'hampir', 'koin', 'lebih', 'mana', 'mirip']"
"['mantap', 'jiwa', 'bos']","['bos', 'jiwa', 'mantap']"
"['bagus', 'asik', 'bosenin', 'teman', 'luar', 'negri']","['asik', 'bagus', 'bosenin', 'luar', 'negri', 'teman']"
"['mobil', 'lenjes']","['lenjes', 'mobil']"
['bagus'],['bagus']
[],[]
"['it', 'sbb', 'nak', 'hukum', 'krn', 'kluar', 'app', 'sndiri']","['app', 'hukum', 'it', 'kluar', 'krn', 'nak', 'sbb', 'sndiri']"
"['semua', 'bagus', 'kecuali', 'suka', 'tibatiba', 'ngefreez', 'lama', 'detik', 'momen', 'crusial', 'mati', 'tolong', 'baik', 'masalah', 'fps', 'drop', 'masuk', 'akal']","['akal', 'bagus', 'baik', 'crusial', 'detik', 'drop', 'fps', 'kecuali', 'lama', 'masalah', 'masuk', 'mati', 'momen', 'ngefreez', 'semua', 'suka', 'tibatiba', 'tolong']"
"['sru', 'banget']","['banget', 'sru']"
['ciplak'],['ciplak']
"['bagus', 'seru']","['bagus', 'seru']"
"['masalah', 'wifi', 'tambah', 'seluler', 'ajar', 'sana', 'kau', 'hina', 'hina', 'masalah']","['ajar', 'hina', 'kau', 'masalah', 'sana', 'seluler', 'tambah', 'wifi']"
"['mohon', 'kecil', 'versi', 'lite', 'ponsel', 'lebih', 'rendah', 'lebih', 'lancar']","['kecil', 'lancar', 'lebih', 'lite', 'mohon', 'ponsel', 'rendah', 'versi']"
"['adil', 'terlalu', 'frustasi', 'jamin', 'menang', 'skin', 'gratis', 'bundle', 'murah', 'banget']","['adil', 'banget', 'bundle', 'frustasi', 'gratis', 'jamin', 'menang', 'murah', 'skin', 'terlalu']"
"['games', 'bagus', 'tampil', 'bagus', 'banyak', 'toxic', 'gelap']","['bagus', 'banyak', 'games', 'gelap', 'tampil', 'toxic']"
['senang'],['senang']
"['bagus', 'suka', 'banget', 'model', 'skinnya', 'tutorial', 'bantu']","['bagus', 'banget', 'bantu', 'model', 'skinnya', 'suka', 'tutorial']"
"['kemarin', 'master', 'l', 'diupdate', 'turun', 'diamond', 'v', 'parah', 'eror', 'banget']","['banget', 'diamond', 'diupdate', 'eror', 'kemarin', 'master', 'parah', 'turun']"
"['so', 'fun']","['fun', 'so']"
"['bagus', 'banget', 'tingkat', 'moga', 'moda', 'ofline']","['bagus', 'banget', 'moda', 'moga', 'ofline', 'tingkat']"
"['adil', 'gausa', 'bales']","['adil', 'bales', 'gausa']"
['seru'],['seru']
"['kebut', 'siupdatenya', 'biar', 'server', 'china']","['biar', 'china', 'kebut', 'server', 'siupdatenya']"
['good'],['good']
"['tolong', 'tambah', 'makin', 'seru']","['makin', 'seru', 'tambah', 'tolong']"
"['bagus', 'grafik', 'gta', 'salah', 'mungkin']","['bagus', 'grafik', 'gta', 'mungkin', 'salah']"
"['bagus', 'minimal', 'milik', 'alam', 'buruk', 'yaitu', 'musuh', 'padan', 'lagcrash', 'pasuk', 'tanding', 'akhir', 'tanding', 'dar', 'saran', 'minimal', 'tolong', 'versi', 'kentang', 'minimal', 'pasuk', 'ui', 'sinyal', 'asa', 'lag', 'buka', 'apk', 'lain', 'youtube', 'lancar', 'moga', 'saran', 'dengar', 'good', 'job', 'selalu']","['akhir', 'alam', 'apk', 'asa', 'bagus', 'buka', 'buruk', 'dar', 'dengar', 'good', 'job', 'kentang', 'lag', 'lagcrash', 'lain', 'lancar', 'milik', 'minimal', 'moga', 'musuh', 'padan', 'pasuk', 'saran', 'selalu', 'sinyal', 'tanding', 'tolong', 'ui', 'versi', 'yaitu', 'youtube']"
"['sekarang', 'mayan', 'bagus', 'matchnya', 'masalah', 'contoh', 'ketidakseimbangan', 'noob', 'musuh', 'pro', 'semua', 'walau', 'rusak', 'sejak', 'masuk', 'indonesia', 'server', 'lain', 'imbang']","['bagus', 'contoh', 'imbang', 'indonesia', 'ketidakseimbangan', 'lain', 'masalah', 'masuk', 'matchnya', 'mayan', 'musuh', 'noob', 'pro', 'rusak', 'sejak', 'sekarang', 'semua', 'server', 'walau']"
"['susah', 'selalu', 'ditroll', 'hukum', 'sesuai', 'sampah']","['ditroll', 'hukum', 'sampah', 'selalu', 'sesuai', 'susah']"
"['suka', 'menyerurakan', 'suka', 'jelas', 'bagus', 'yaitu', 'kalah', 'bitang', 'turun', 'naek', 'aneh', 'mending', 'hapus']","['aneh', 'bagus', 'bitang', 'hapus', 'jelas', 'kalah', 'mending', 'menyerurakan', 'naek', 'suka', 'turun', 'yaitu']"
"['tambah', 'keren', 'gamesugoi']","['gamesugoi', 'keren', 'tambah']"
"['play', 'seru', 'banyak', 'bot', 'event', 'scam', 'push', 'lose', 'streak', 'gm', 'master', 'll', 'push', 'pagi', 'sampai', 'nyesel', 'report', 'aneh', 'dia', 'support', 'mm', 'alhasil', 'kalah', 'report', 'kena', 'hukum', 'kocak', 'benar', 'jangan', 'buang']","['alhasil', 'aneh', 'banyak', 'benar', 'bot', 'buang', 'dia', 'event', 'gm', 'hukum', 'jangan', 'kalah', 'kena', 'kocak', 'll', 'lose', 'master', 'mm', 'nyesel', 'pagi', 'play', 'push', 'report', 'sampai', 'scam', 'seru', 'streak', 'support']"
"['lucu', 'seru']","['lucu', 'seru']"
"['sampah', 'gera', 'kaku', 'mustahil', 'menang', 'silver', 'mvp', 'kalah', 'mending', 'uninstall', 'sudah']","['gera', 'kaku', 'kalah', 'menang', 'mending', 'mustahil', 'mvp', 'sampah', 'silver', 'sudah', 'uninstall']"
"['baik', 'mention', 'moment', 'gapernah', 'bangke']","['baik', 'bangke', 'gapernah', 'mention', 'moment']"
"['idioott', 'cem', 'taekk', 'idiot', 'banget', 'lawan', 'jago', 'jago', 'sampah']","['banget', 'cem', 'idioott', 'idiot', 'jago', 'lawan', 'sampah', 'taekk']"
"['no', 'komen', 'bintang', 'poko']","['bintang', 'komen', 'no', 'poko']"
"['tolong', 'baik', 'masa', 'ketemu', 'jelas', 'mungkin', 'death', 'jika', 'begini', 'bahkan', 'lebih', 'parah']","['bahkan', 'baik', 'begini', 'death', 'jelas', 'jika', 'ketemu', 'lebih', 'masa', 'mungkin', 'parah', 'tolong']"
"['tolong', 'henti', 'rubah', 'sperti', 'prince', 'lanling', 'gao', 'changgong', 'princess', 'forst', 'wang', 'zaojung', 'chines', 'sulit', 'hafal']","['changgong', 'chines', 'forst', 'gao', 'hafal', 'henti', 'lanling', 'prince', 'princess', 'rubah', 'sperti', 'sulit', 'tolong', 'wang', 'zaojung']"
"['asli', 'tagih', 'cuma', 'lama', 'lama', 'size', 'bengkak', 'segi', 'grafik', 'skin', 'paling', 'favorit', 'mantap', 'nyesel', 'skin', 'suka', 'banget', 'story', 'heroheronya', 'selain', 'cakep', 'mudah', 'ajar', 'minus', 'cuma', 'ketemu', 'server', 'luar', 'lag', 'parah', 'banget', 'baik', 'kembang']","['ajar', 'asli', 'baik', 'banget', 'bengkak', 'cakep', 'cuma', 'favorit', 'grafik', 'heroheronya', 'kembang', 'ketemu', 'lag', 'lama', 'luar', 'mantap', 'minus', 'mudah', 'nyesel', 'paling', 'parah', 'segi', 'selain', 'server', 'size', 'skin', 'story', 'suka', 'tagih']"
"['tolong', 'bug', 'keluar', 'sendiri', 'baik', 'fps', 'kadang', 'buruk', 'fps', 'fps', 'keluar', 'sendiri', 'update', 'sekarang', 'terlalu', 'berat', 'midrange', 'suka', 'forclose', 'satu', 'aplikasi', 'lain', 'tutup']","['aplikasi', 'baik', 'berat', 'bug', 'buruk', 'forclose', 'fps', 'kadang', 'keluar', 'lain', 'midrange', 'satu', 'sekarang', 'sendiri', 'suka', 'terlalu', 'tolong', 'tutup', 'update']"
['taek'],['taek']
"['bagus', 'bett', 'nyaa']","['bagus', 'bett', 'nyaa']"
"['kecewa', 'bug', 'profile', 'sampai', 'sekarang', 'nga', 'rusak', 'upload', 'foto', 'profil', 'galeri', 'susah', 'nga', 'rusak', 'bug', 'gitu']","['bug', 'foto', 'galeri', 'gitu', 'kecewa', 'nga', 'profil', 'profile', 'rusak', 'sampai', 'sekarang', 'susah', 'upload']"
"['bagus', 'bantu', 'kenal', 'lain']","['bagus', 'bantu', 'kenal', 'lain']"
"['asik', 'hibur']","['asik', 'hibur']"
"['bagus', 'bagus', 'letak', 'karakter', 'mirip', 'mohon', 'king', 'agak', 'rubah', 'beda', 'bukan', 'singgung', 'beri', 'saran', 'mohon', 'maaf', 'besar', 'besanya', 'komentar', 'singgung', 'sindir', 'pem', 'king', 'mohon', 'maaf', 'maaf', 'maaf', 'maaf', 'besar', 'besar', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf']","['agak', 'bagus', 'beda', 'beri', 'besanya', 'besar', 'bukan', 'karakter', 'king', 'komentar', 'letak', 'maaf', 'mirip', 'mohon', 'pem', 'rubah', 'saran', 'sindir', 'singgung']"
"['suka', 'bagus', 'bagus']","['bagus', 'suka']"
['good'],['good']
"['mantap', 'jiwa', 'mempeson', 'suka', 'seru', 'banget']","['banget', 'jiwa', 'mantap', 'mempeson', 'seru', 'suka']"
"['skarang', 'ngelaig', 'karuan', 'lodibg', 'lelet']","['karuan', 'lelet', 'lodibg', 'ngelaig', 'skarang']"
"['sy', 'bagus', 'mana', 'offline', 'behh', 'menyalaa']","['bagus', 'behh', 'mana', 'menyalaa', 'offline', 'sy']"
"['good', 'banyak', 'gratis', 'skin']","['banyak', 'good', 'gratis', 'skin']"
"['seru', 'banget', 'mainin']","['banget', 'mainin', 'seru']"
"['betul', 'cukup', 'suka', 'tetapi', 'matching', 'jelek', 'terlalu', 'barufeeding', 'sedang', 'musuh', 'sudah', 'ratus', 'makin', 'buruk', 'hukum', 'kurang', 'berat', 'report', 'ubah', 'otomatis', 'meski', 'tambah', 'report', 'dua', 'tetapi', 'gagal', 'kena', 'hukum', 'entah', 'feeding', 'curi', 'sesuai', 'rolenya', 'isi', 'mid', 'tetapi', 'ambil', 'jungle', 'tanpa', 'jaga', 'mid']","['ambil', 'barufeeding', 'berat', 'betul', 'buruk', 'cukup', 'curi', 'dua', 'entah', 'feeding', 'gagal', 'hukum', 'isi', 'jaga', 'jelek', 'jungle', 'kena', 'kurang', 'makin', 'matching', 'meski', 'mid', 'musuh', 'otomatis', 'ratus', 'report', 'rolenya', 'sedang', 'sesuai', 'sudah', 'suka', 'tambah', 'tanpa', 'terlalu', 'tetapi', 'ubah']"
[],[]
"['kelamin', 'wanita', 'jujur', 'kecewa', 'berat', 'cocok', 'lawan', 'kawan', 'berat', 'kelamin', 'priakalau', 'beri', 'benar', 'kelamin', 'pria', 'apakah', 'terlalu', 'sepi', 'lalu', 'teman', 'asli', 'ganti', 'ai', 'aneh', 'percuma', 'gait', 'banyak', 'event', 'kyk', 'kelamin', 'pria', 'cocok', 'sampah', 'biasa', 'tolong', 'lh', 'belum', 'sudah', 'sudah', 'cukup', 'sabar', 'cukup', 'sudah']","['ai', 'aneh', 'apakah', 'asli', 'banyak', 'belum', 'benar', 'berat', 'beri', 'biasa', 'cocok', 'cukup', 'event', 'gait', 'ganti', 'jujur', 'kawan', 'kecewa', 'kelamin', 'kyk', 'lalu', 'lawan', 'lh', 'percuma', 'pria', 'priakalau', 'sabar', 'sampah', 'sepi', 'sudah', 'teman', 'terlalu', 'tolong', 'wanita']"
"['menganggu', 'banget', 'iklan']","['banget', 'iklan', 'menganggu']"
"['dalam', 'ping', 'bagus', 'lag', 'paksa', 'uninstal']","['bagus', 'dalam', 'lag', 'paksa', 'ping', 'uninstal']"
"['bagus', 'sihh', 'hape', 'jadul', 'lag', 'gitu', 'lho', 'maap', 'yaa']","['bagus', 'gitu', 'hape', 'jadul', 'lag', 'lho', 'maap', 'sihh', 'yaa']"
['oke'],['oke']
