userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced,label
Ela Nurlaela,saat saya mau bertanding malah stuck lama malah keluar dari pertandingan aku udah ngelakuin apapun masih aja ga bisa ini gimana,2.1.18.11201,saat saya mau bertanding malah stuck lama malah keluar dari pertandingan aku udah ngelakuin apapun masih aja ga bisa ini gimana,"['saat', 'saya', 'mau', 'bertanding', 'malah', 'stuck', 'lama', 'malah', 'keluar', 'dari', 'pertandingan', 'aku', 'udah', 'ngelakuin', 'apapun', 'masih', 'aja', 'ga', 'bisa', 'ini', 'gimana']","['saat', 'saya', 'mau', 'bertanding', 'malah', 'stuck', 'lama', 'malah', 'keluar', 'dari', 'pertandingan', 'aku', 'udah', 'ngelakuin', 'apapun', 'masih', 'aja', 'ga', 'bisa', 'ini', 'gimana']","['tanding', 'stuck', 'lama', 'keluar', 'tanding', 'ngelakuin', 'gimana']","['saat', 'saya', 'mau', 'tanding', 'malah', 'stuck', 'lama', 'malah', 'keluar', 'dari', 'tanding', 'aku', 'udah', 'ngelakuin', 'apa', 'masih', 'aja', 'ga', 'bisa', 'ini', 'gimana']","['saat', 'aku', 'mau', 'tanding', 'malah', 'stuck', 'lama', 'malah', 'keluar', 'dari', 'tanding', 'aku', 'udah', 'ngelakuin', 'apa', 'masih', 'aja', 'tidak', 'bisa', 'ini', 'gimana']",negative
Nasrun Wahyudi,knp akun saya kena bug padahal saya tidak pake verifikasi 2 langkah tapi pas saya login malah kena verifikasi 2 langkah ??tolong di jawab moonton,2.1.18.11201,knp akun saya kena bug padahal saya tidak pake verifikasi 2 langkah tapi pas saya login malah kena verifikasi 2 langkah ??tolong di jawab moonton,"['knp', 'akun', 'saya', 'kena', 'bug', 'padahal', 'saya', 'tidak', 'pake', 'verifikasi', '2', 'langkah', 'tapi', 'pas', 'saya', 'login', 'malah', 'kena', 'verifikasi', '2', 'langkah', '?', '?', 'tolong', 'di', 'jawab', 'moonton']","['knp', 'akun', 'saya', 'kena', 'bug', 'padahal', 'saya', 'tidak', 'pake', 'verifikasi', 'langkah', 'tapi', 'pas', 'saya', 'login', 'malah', 'kena', 'verifikasi', 'langkah', 'tolong', 'di', 'jawab', 'moonton']","['knp', 'akun', 'kena', 'bug', 'verifikasi', 'langkah', 'kena', 'verifikasi', 'langkah', 'tolong', 'jawab']","['knp', 'akun', 'saya', 'kena', 'bug', 'padahal', 'saya', 'tidak', 'pake', 'verifikasi', 'langkah', 'tapi', 'pas', 'saya', 'login', 'malah', 'kena', 'verifikasi', 'langkah', 'tolong', 'di', 'jawab', 'moonton']","['knp', 'akun', 'aku', 'kena', 'bug', 'padahal', 'aku', 'tidak', 'pakai', 'verifikasi', 'langkah', 'tapi', 'pas', 'aku', 'login', 'malah', 'kena', 'verifikasi', 'langkah', 'tolong', 'di', 'jawab', 'moonton']",negative
Iyan Rasya,mending gausah di download udah banyak draks sistem dan bag ini tu gem Ter parah yang pernah gua alamin mending ff PUBG bloods trek Ama ghenshin😡😡🤬🤬🤬🤬🤬😾😾😾👎👎👎👎👎👎👎👎👎👎gimana mau ke mythic orang gua aja di buat ngesetak di legend kalau gua ketemu muntum gua bakal dia kembali dengan lukas!😈😈😈😈😈🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮😡😠🤬🤬🤬🤬🤬🤬🤬👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,2.1.18.11201,mending gausah di download udah banyak draks sistem dan bag ini tu gem ter parah yang pernah gua alamin mending ff pubg bloods trek ama ghenshin😡😡🤬🤬🤬🤬🤬😾😾😾👎👎👎👎👎👎👎👎👎👎gimana mau ke mythic orang gua aja di buat ngesetak di legend kalau gua ketemu muntum gua bakal dia kembali dengan lukas!😈😈😈😈😈🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮😡😠🤬🤬🤬🤬🤬🤬🤬👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,"['mending', 'gausah', 'di', 'download', 'udah', 'banyak', 'draks', 'sistem', 'dan', 'bag', 'ini', 'tu', 'gem', 'ter', 'parah', 'yang', 'pernah', 'gua', 'alamin', 'mending', 'ff', 'pubg', 'bloods', 'trek', 'ama', 'ghenshin😡😡🤬🤬🤬🤬🤬😾😾😾👎👎👎👎👎👎👎👎👎👎gimana', 'mau', 'ke', 'mythic', 'orang', 'gua', 'aja', 'di', 'buat', 'ngesetak', 'di', 'legend', 'kalau', 'gua', 'ketemu', 'muntum', 'gua', 'bakal', 'dia', 'kembali', 'dengan', 'lukas', '!', '😈😈😈😈😈🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮😡😠🤬🤬🤬🤬🤬🤬🤬👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎']","['mending', 'gausah', 'di', 'download', 'udah', 'banyak', 'draks', 'sistem', 'dan', 'bag', 'ini', 'tu', 'gem', 'ter', 'parah', 'yang', 'pernah', 'gua', 'alamin', 'mending', 'ff', 'pubg', 'bloods', 'trek', 'ama', 'ghenshingimana', 'mau', 'ke', 'mythic', 'orang', 'gua', 'aja', 'di', 'buat', 'ngesetak', 'di', 'legend', 'kalau', 'gua', 'ketemu', 'muntum', 'gua', 'bakal', 'dia', 'kembali', 'dengan', 'lukas']","['mending', 'gausah', 'banyak', 'draks', 'bag', 'tu', 'ter', 'parah', 'pernah', 'alamin', 'mending', 'ff', 'pubg', 'bloods', 'trek', 'ghenshingimana', 'mythic', 'ngesetak', 'ketemu', 'muntum', 'dia', 'lukas']","['mending', 'gausah', 'di', 'download', 'udah', 'banyak', 'draks', 'sistem', 'dan', 'bag', 'ini', 'tu', 'gem', 'ter', 'parah', 'yang', 'pernah', 'gua', 'alamin', 'mending', 'ff', 'pubg', 'bloods', 'trek', 'ama', 'ghenshingimana', 'mau', 'ke', 'mythic', 'orang', 'gua', 'aja', 'di', 'buat', 'ngesetak', 'di', 'legend', 'kalau', 'gua', 'ketemu', 'muntum', 'gua', 'bakal', 'dia', 'kembali', 'dengan', 'lukas']","['mending', 'gausah', 'di', 'download', 'udah', 'banyak', 'draks', 'sistem', 'dan', 'bag', 'ini', 'tu', 'game', 'ter', 'parah', 'yang', 'pernah', 'aku', 'alamin', 'mending', 'ff', 'pubg', 'bloods', 'trek', 'ama', 'ghenshingimana', 'mau', 'ke', 'mythic', 'orang', 'aku', 'aja', 'di', 'buat', 'ngesetak', 'di', 'legend', 'kalau', 'aku', 'ketemu', 'muntum', 'aku', 'bakal', 'dia', 'kembali', 'dengan', 'lukas']",negative
Pirman Alpiansyah,bagus dalam segi permain dan Hero skin nya juga keren keren tapi kenapa yang mainnya kaya gimana gitu rank nya pada tinggi tinggi jadi main kaya bocil tapi rank udah mityik jadi susah mau naik honornya,1.9.99.10932,bagus dalam segi permain dan hero skin nya juga keren keren tapi kenapa yang mainnya kaya gimana gitu rank nya pada tinggi tinggi jadi main kaya bocil tapi rank udah mityik jadi susah mau naik honornya,"['bagus', 'dalam', 'segi', 'permain', 'dan', 'hero', 'skin', 'nya', 'juga', 'keren', 'keren', 'tapi', 'kenapa', 'yang', 'mainnya', 'kaya', 'gimana', 'gitu', 'rank', 'nya', 'pada', 'tinggi', 'tinggi', 'jadi', 'main', 'kaya', 'bocil', 'tapi', 'rank', 'udah', 'mityik', 'jadi', 'susah', 'mau', 'naik', 'honornya']","['bagus', 'dalam', 'segi', 'permain', 'dan', 'hero', 'skin', 'nya', 'juga', 'keren', 'keren', 'tapi', 'kenapa', 'yang', 'mainnya', 'kaya', 'gimana', 'gitu', 'rank', 'nya', 'pada', 'tinggi', 'tinggi', 'jadi', 'main', 'kaya', 'bocil', 'tapi', 'rank', 'udah', 'mityik', 'jadi', 'susah', 'mau', 'naik', 'honornya']","['bagus', 'dalam', 'segi', 'skin', 'keren', 'keren', 'kenapa', 'gimana', 'gitu', 'tinggi', 'tinggi', 'bocil', 'mityik', 'susah', 'naik']","['bagus', 'dalam', 'segi', 'main', 'dan', 'hero', 'skin', 'nya', 'juga', 'keren', 'keren', 'tapi', 'kenapa', 'yang', 'main', 'kaya', 'gimana', 'gitu', 'rank', 'nya', 'pada', 'tinggi', 'tinggi', 'jadi', 'main', 'kaya', 'bocil', 'tapi', 'rank', 'udah', 'mityik', 'jadi', 'susah', 'mau', 'naik', 'honor']","['bagus', 'dalam', 'segi', 'main', 'dan', 'hero', 'skin', 'nya', 'juga', 'keren', 'keren', 'tapi', 'kenapa', 'yang', 'main', 'seperti', 'gimana', 'gitu', 'rank', 'nya', 'pada', 'tinggi', 'tinggi', 'jadi', 'main', 'seperti', 'bocil', 'tapi', 'rank', 'udah', 'mityik', 'jadi', 'susah', 'mau', 'naik', 'honor']",positive
Ridho Zaki,"sumpah ini game buat gua marah terus!!!!!setelah memang 1× pasti kalah lagi 1×,ini maksudnya gimana ya?apa sengaja biar gua kalah terus,stuck,aku pengen ngerasain di mytic,sampe aku ngeluarin kata kata mutiara terus, Plissss tolong kerjasamanya",,"sumpah ini game buat gua marah terus!!!!!setelah memang 1× pasti kalah lagi 1×,ini maksudnya gimana ya?apa sengaja biar gua kalah terus,stuck,aku pengen ngerasain di mytic,sampe aku ngeluarin kata kata mutiara terus, plissss tolong kerjasamanya","['sumpah', 'ini', 'game', 'buat', 'gua', 'marah', 'terus', '!', '!', '!', '!', '!', 'setelah', 'memang', '1×', 'pasti', 'kalah', 'lagi', '1×', ',', 'ini', 'maksudnya', 'gimana', 'ya', '?', 'apa', 'sengaja', 'biar', 'gua', 'kalah', 'terus', ',', 'stuck', ',', 'aku', 'pengen', 'ngerasain', 'di', 'mytic', ',', 'sampe', 'aku', 'ngeluarin', 'kata', 'kata', 'mutiara', 'terus', ',', 'plissss', 'tolong', 'kerjasamanya']","['sumpah', 'ini', 'game', 'buat', 'gua', 'marah', 'terus', 'setelah', 'memang', 'pasti', 'kalah', 'lagi', 'ini', 'maksudnya', 'gimana', 'ya', 'apa', 'sengaja', 'biar', 'gua', 'kalah', 'terus', 'stuck', 'aku', 'pengen', 'ngerasain', 'di', 'mytic', 'sampe', 'aku', 'ngeluarin', 'kata', 'kata', 'mutiara', 'terus', 'plis', 'tolong', 'kerjasamanya']","['sumpah', 'marah', 'pasti', 'kalah', 'maksud', 'gimana', 'sengaja', 'biar', 'kalah', 'stuck', 'ken', 'ngerasain', 'mytic', 'sampai', 'ngeluarin', 'mutiara', 'tolong', 'kerjasamanya']","['sumpah', 'ini', 'game', 'buat', 'gua', 'marah', 'terus', 'telah', 'memang', 'pasti', 'kalah', 'lagi', 'ini', 'maksud', 'gimana', 'ya', 'apa', 'sengaja', 'biar', 'gua', 'kalah', 'terus', 'stuck', 'aku', 'ken', 'ngerasain', 'di', 'mytic', 'sampe', 'aku', 'ngeluarin', 'kata', 'kata', 'mutiara', 'terus', 'plis', 'tolong', 'kerjasamanya']","['sumpah', 'ini', 'game', 'buat', 'aku', 'marah', 'terus', 'telah', 'memang', 'pasti', 'kalah', 'lagi', 'ini', 'maksud', 'gimana', 'ya', 'apa', 'sengaja', 'biar', 'aku', 'kalah', 'terus', 'stuck', 'aku', 'ken', 'ngerasain', 'di', 'mytic', 'sampai', 'aku', 'ngeluarin', 'kata', 'kata', 'mutiara', 'terus', 'plis', 'tolong', 'kerjasamanya']",negative
Muh. Erwin,"Banyak update baru yang membuat game ini makin seru tapi ada bug yang membuat pengalaman bermain sangat buruk. Jaringan lancar dan bagus tapi saat di gunakan untuk bermain ML di dalam game nge lag mulu, kalau sudah mati tiba "" jaringan lancar kembali, perasaan dari dulu game ini ga pernah fix tentang masalah itu, apakah pihak MOONTON sengaja? padahal sudah dari dulu banyak orang yang mempermasalahkan masalah ini tapi sepertinya ga pernah di tanggapi oleh pihak MOONTON.",2.1.18.11201,"banyak update baru yang membuat game ini makin seru tapi ada bug yang membuat pengalaman bermain sangat buruk. jaringan lancar dan bagus tapi saat di gunakan untuk bermain ml di dalam game nge lag mulu, kalau sudah mati tiba "" jaringan lancar kembali, perasaan dari dulu game ini ga pernah fix tentang masalah itu, apakah pihak moonton sengaja? padahal sudah dari dulu banyak orang yang mempermasalahkan masalah ini tapi sepertinya ga pernah di tanggapi oleh pihak moonton.","['banyak', 'update', 'baru', 'yang', 'membuat', 'game', 'ini', 'makin', 'seru', 'tapi', 'ada', 'bug', 'yang', 'membuat', 'pengalaman', 'bermain', 'sangat', 'buruk', '.', 'jaringan', 'lancar', 'dan', 'bagus', 'tapi', 'saat', 'di', 'gunakan', 'untuk', 'bermain', 'ml', 'di', 'dalam', 'game', 'nge', 'lag', 'mulu', ',', 'kalau', 'sudah', 'mati', 'tiba', '``', 'jaringan', 'lancar', 'kembali', ',', 'perasaan', 'dari', 'dulu', 'game', 'ini', 'ga', 'pernah', 'fix', 'tentang', 'masalah', 'itu', ',', 'apakah', 'pihak', 'moonton', 'sengaja', '?', 'padahal', 'sudah', 'dari', 'dulu', 'banyak', 'orang', 'yang', 'mempermasalahkan', 'masalah', 'ini', 'tapi', 'sepertinya', 'ga', 'pernah', 'di', 'tanggapi', 'oleh', 'pihak', 'moonton', '.']","['banyak', 'update', 'baru', 'yang', 'membuat', 'game', 'ini', 'makin', 'seru', 'tapi', 'ada', 'bug', 'yang', 'membuat', 'pengalaman', 'bermain', 'sangat', 'buruk', 'jaringan', 'lancar', 'dan', 'bagus', 'tapi', 'saat', 'di', 'gunakan', 'untuk', 'bermain', 'ml', 'di', 'dalam', 'game', 'nge', 'lag', 'mulu', 'kalau', 'sudah', 'mati', 'tiba', 'jaringan', 'lancar', 'kembali', 'perasaan', 'dari', 'dulu', 'game', 'ini', 'ga', 'pernah', 'fix', 'tentang', 'masalah', 'itu', 'apakah', 'pihak', 'moonton', 'sengaja', 'padahal', 'sudah', 'dari', 'dulu', 'banyak', 'orang', 'yang', 'mempermasalahkan', 'masalah', 'ini', 'tapi', 'sepertinya', 'ga', 'pernah', 'di', 'tanggapi', 'oleh', 'pihak', 'moonton']","['banyak', 'update', 'baru', 'makin', 'seru', 'bug', 'alam', 'buruk', 'lancar', 'bagus', 'guna', 'dalam', 'lag', 'sudah', 'mati', 'lancar', 'asa', 'pernah', 'fix', 'masalah', 'apakah', 'pihak', 'sengaja', 'sudah', 'banyak', 'masalah', 'masalah', 'pernah', 'tanggap', 'pihak']","['banyak', 'update', 'baru', 'yang', 'buat', 'game', 'ini', 'makin', 'seru', 'tapi', 'ada', 'bug', 'yang', 'buat', 'alam', 'main', 'sangat', 'buruk', 'jaring', 'lancar', 'dan', 'bagus', 'tapi', 'saat', 'di', 'guna', 'untuk', 'main', 'ml', 'di', 'dalam', 'game', 'nge', 'lag', 'mulu', 'kalau', 'sudah', 'mati', 'tiba', 'jaring', 'lancar', 'kembali', 'asa', 'dari', 'dulu', 'game', 'ini', 'ga', 'pernah', 'fix', 'tentang', 'masalah', 'itu', 'apakah', 'pihak', 'moonton', 'sengaja', 'padahal', 'sudah', 'dari', 'dulu', 'banyak', 'orang', 'yang', 'masalah', 'masalah', 'ini', 'tapi', 'seperti', 'ga', 'pernah', 'di', 'tanggap', 'oleh', 'pihak', 'moonton']","['banyak', 'update', 'baru', 'yang', 'buat', 'game', 'ini', 'makin', 'seru', 'tapi', 'ada', 'bug', 'yang', 'buat', 'alam', 'main', 'sangat', 'buruk', 'jaring', 'lancar', 'dan', 'bagus', 'tapi', 'saat', 'di', 'guna', 'untuk', 'main', 'ml', 'di', 'dalam', 'game', 'nge', 'lag', 'mulu', 'kalau', 'sudah', 'mati', 'tiba', 'jaring', 'lancar', 'kembali', 'asa', 'dari', 'dulu', 'game', 'ini', 'tidak', 'pernah', 'fix', 'tentang', 'masalah', 'itu', 'apakah', 'pihak', 'moonton', 'sengaja', 'padahal', 'sudah', 'dari', 'dulu', 'banyak', 'orang', 'yang', 'masalah', 'masalah', 'ini', 'tapi', 'seperti', 'tidak', 'pernah', 'di', 'tanggap', 'oleh', 'pihak', 'moonton']",positive
Edi Mulyono,"game macem tolol,masak sinyal hilang sendiri padahal full sinyalnya,klo ga dimatiin datanya ga bisa gerak",2.1.18.11201,"game macem tolol,masak sinyal hilang sendiri padahal full sinyalnya,klo ga dimatiin datanya ga bisa gerak","['game', 'macem', 'tolol', ',', 'masak', 'sinyal', 'hilang', 'sendiri', 'padahal', 'full', 'sinyalnya', ',', 'klo', 'ga', 'dimatiin', 'datanya', 'ga', 'bisa', 'gerak']","['game', 'macem', 'tolol', 'masak', 'sinyal', 'hilang', 'sendiri', 'padahal', 'full', 'sinyalnya', 'klo', 'ga', 'dimatiin', 'datanya', 'ga', 'bisa', 'gerak']","['macem', 'tolol', 'sinyal', 'hilang', 'sendiri', 'full', 'sinyal', 'dimatiin', 'gerak']","['game', 'macem', 'tolol', 'masak', 'sinyal', 'hilang', 'sendiri', 'padahal', 'full', 'sinyal', 'klo', 'ga', 'dimatiin', 'data', 'ga', 'bisa', 'gerak']","['game', 'macem', 'tolol', 'masak', 'sinyal', 'hilang', 'sendiri', 'padahal', 'full', 'sinyal', 'kalau', 'tidak', 'dimatiin', 'data', 'tidak', 'bisa', 'gerak']",negative
Dika Bae,game burik kontol babai,2.1.18.11201,game burik kontol babai,"['game', 'burik', 'kontol', 'babai']","['game', 'burik', 'kontol', 'babai']","['buruk', 'kontol', 'baba']","['game', 'burik', 'kontol', 'baba']","['game', 'buruk', 'kontol', 'baba']",negative
Wudka Projects,"lumayan, dikenalin emry",,"lumayan, dikenalin emry","['lumayan', ',', 'dikenalin', 'emry']","['lumayan', 'dikenalin', 'emry']","['lumayan', 'dikenalin', 'emry']","['lumayan', 'dikenalin', 'emry']","['lumayan', 'dikenalin', 'emry']",neutral
Mumy Ke2,"game bodoh, udh top up banyak² cuma di kasih kalah terus, kerennn",,"game bodoh, udh top up banyak² cuma di kasih kalah terus, kerennn","['game', 'bodoh', ',', 'udh', 'top', 'up', 'banyak²', 'cuma', 'di', 'kasih', 'kalah', 'terus', ',', 'kerennn']","['game', 'bodoh', 'udh', 'top', 'up', 'banyak', 'cuma', 'di', 'kasih', 'kalah', 'terus', 'keren']","['bodoh', 'sudah', 'top', 'up', 'banyak', 'cuma', 'kalah', 'keren']","['game', 'bodoh', 'udh', 'top', 'up', 'banyak', 'cuma', 'di', 'kasih', 'kalah', 'terus', 'keren']","['game', 'bodoh', 'sudah', 'top', 'up', 'banyak', 'cuma', 'di', 'kasih', 'kalah', 'terus', 'keren']",negative
Naila Aspi,game buruk pas update yng sekarang jadi buruk pas aku main offline juga gak bisa dan pass udah masuk ke game nya nah aku kan main terus aku pilih hero eh pas mulai ada tulisan gitu aku gak tau apa tapi pass aku pencet ok jadi mulai sendiri terus ngelag keluar sendiri lagi bisa di perbaiki pliss dan maaf aku rate cuma dua bintang ⭐⭐ perbaiki ya makasih maaf terlalu panjang,,game buruk pas update yng sekarang jadi buruk pas aku main offline juga gak bisa dan pass udah masuk ke game nya nah aku kan main terus aku pilih hero eh pas mulai ada tulisan gitu aku gak tau apa tapi pass aku pencet ok jadi mulai sendiri terus ngelag keluar sendiri lagi bisa di perbaiki pliss dan maaf aku rate cuma dua bintang ⭐⭐ perbaiki ya makasih maaf terlalu panjang,"['game', 'buruk', 'pas', 'update', 'yng', 'sekarang', 'jadi', 'buruk', 'pas', 'aku', 'main', 'offline', 'juga', 'gak', 'bisa', 'dan', 'pass', 'udah', 'masuk', 'ke', 'game', 'nya', 'nah', 'aku', 'kan', 'main', 'terus', 'aku', 'pilih', 'hero', 'eh', 'pas', 'mulai', 'ada', 'tulisan', 'gitu', 'aku', 'gak', 'tau', 'apa', 'tapi', 'pass', 'aku', 'pencet', 'ok', 'jadi', 'mulai', 'sendiri', 'terus', 'ngelag', 'keluar', 'sendiri', 'lagi', 'bisa', 'di', 'perbaiki', 'pliss', 'dan', 'maaf', 'aku', 'rate', 'cuma', 'dua', 'bintang', '⭐⭐', 'perbaiki', 'ya', 'makasih', 'maaf', 'terlalu', 'panjang']","['game', 'buruk', 'pas', 'update', 'yng', 'sekarang', 'jadi', 'buruk', 'pas', 'aku', 'main', 'offline', 'juga', 'gak', 'bisa', 'dan', 'pass', 'udah', 'masuk', 'ke', 'game', 'nya', 'nah', 'aku', 'kan', 'main', 'terus', 'aku', 'pilih', 'hero', 'eh', 'pas', 'mulai', 'ada', 'tulisan', 'gitu', 'aku', 'gak', 'tau', 'apa', 'tapi', 'pass', 'aku', 'pencet', 'ok', 'jadi', 'mulai', 'sendiri', 'terus', 'ngelag', 'keluar', 'sendiri', 'lagi', 'bisa', 'di', 'perbaiki', 'pliss', 'dan', 'maaf', 'aku', 'rate', 'cuma', 'dua', 'bintang', 'perbaiki', 'ya', 'makasih', 'maaf', 'terlalu', 'panjang']","['buruk', 'update', 'yng', 'sekarang', 'buruk', 'offline', 'pass', 'masuk', 'pilih', 'mulai', 'tulis', 'gitu', 'pass', 'pencet', 'oke', 'mulai', 'sendiri', 'lag', 'keluar', 'sendiri', 'baik', 'pliss', 'maaf', 'rate', 'cuma', 'dua', 'bintang', 'baik', 'terimakasih', 'maaf', 'terlalu', 'panjang']","['game', 'buruk', 'pas', 'update', 'yng', 'sekarang', 'jadi', 'buruk', 'pas', 'aku', 'main', 'offline', 'juga', 'gak', 'bisa', 'dan', 'pass', 'udah', 'masuk', 'ke', 'game', 'nya', 'nah', 'aku', 'kan', 'main', 'terus', 'aku', 'pilih', 'hero', 'eh', 'pas', 'mulai', 'ada', 'tulis', 'gitu', 'aku', 'gak', 'tau', 'apa', 'tapi', 'pass', 'aku', 'pencet', 'ok', 'jadi', 'mulai', 'sendiri', 'terus', 'ngelag', 'keluar', 'sendiri', 'lagi', 'bisa', 'di', 'baik', 'pliss', 'dan', 'maaf', 'aku', 'rate', 'cuma', 'dua', 'bintang', 'baik', 'ya', 'makasih', 'maaf', 'terlalu', 'panjang']","['game', 'buruk', 'pas', 'update', 'yng', 'sekarang', 'jadi', 'buruk', 'pas', 'aku', 'main', 'offline', 'juga', 'tidak', 'bisa', 'dan', 'pass', 'udah', 'masuk', 'ke', 'game', 'nya', 'nah', 'aku', 'kan', 'main', 'terus', 'aku', 'pilih', 'hero', 'eh', 'pas', 'mulai', 'ada', 'tulis', 'gitu', 'aku', 'tidak', 'tau', 'apa', 'tapi', 'pass', 'aku', 'pencet', 'oke', 'jadi', 'mulai', 'sendiri', 'terus', 'lag', 'keluar', 'sendiri', 'lagi', 'bisa', 'di', 'baik', 'pliss', 'dan', 'maaf', 'aku', 'rate', 'cuma', 'dua', 'bintang', 'baik', 'ya', 'terimakasih', 'maaf', 'terlalu', 'panjang']",negative
rangga jaya,"moonton gblk ngasih team gaperna benerr,kasih gua mm anjg",2.1.18.11201,"moonton gblk ngasih team gaperna benerr,kasih gua mm anjg","['moonton', 'gblk', 'ngasih', 'team', 'gaperna', 'benerr', ',', 'kasih', 'gua', 'mm', 'anjg']","['moonton', 'gblk', 'ngasih', 'team', 'gaperna', 'benerr', 'kasih', 'gua', 'mm', 'anjg']","['gblk', 'beri', 'gaperna', 'benar', 'mm', 'anjg']","['moonton', 'gblk', 'ngasih', 'team', 'gaperna', 'benerr', 'kasih', 'gua', 'mm', 'anjg']","['moonton', 'gblk', 'beri', 'team', 'gaperna', 'benar', 'kasih', 'aku', 'mm', 'anjg']",negative
Agha Ramdani,untuk gamenya lumayan tapi kalau kita bisa ngendali Hero pasti seru dengan lawan (main computer maksud nya)dapat skin gratis la untuk sekali tapi rendom,2.1.18.11201,untuk gamenya lumayan tapi kalau kita bisa ngendali hero pasti seru dengan lawan (main computer maksud nya)dapat skin gratis la untuk sekali tapi rendom,"['untuk', 'gamenya', 'lumayan', 'tapi', 'kalau', 'kita', 'bisa', 'ngendali', 'hero', 'pasti', 'seru', 'dengan', 'lawan', '(', 'main', 'computer', 'maksud', 'nya', ')', 'dapat', 'skin', 'gratis', 'la', 'untuk', 'sekali', 'tapi', 'rendom']","['untuk', 'gamenya', 'lumayan', 'tapi', 'kalau', 'kita', 'bisa', 'ngendali', 'hero', 'pasti', 'seru', 'dengan', 'lawan', 'main', 'computer', 'maksud', 'nya', 'dapat', 'skin', 'gratis', 'la', 'untuk', 'sekali', 'tapi', 'rendom']","['lumayan', 'ngendali', 'pasti', 'seru', 'lawan', 'computer', 'maksud', 'skin', 'gratis', 'rendom']","['untuk', 'gamenya', 'lumayan', 'tapi', 'kalau', 'kita', 'bisa', 'ngendali', 'hero', 'pasti', 'seru', 'dengan', 'lawan', 'main', 'computer', 'maksud', 'nya', 'dapat', 'skin', 'gratis', 'la', 'untuk', 'sekali', 'tapi', 'rendom']","['untuk', 'game', 'lumayan', 'tapi', 'kalau', 'kita', 'bisa', 'ngendali', 'hero', 'pasti', 'seru', 'dengan', 'lawan', 'main', 'computer', 'maksud', 'nya', 'dapat', 'skin', 'gratis', 'la', 'untuk', 'sekali', 'tapi', 'rendom']",neutral
Een Zurenie,game buruk banyak cheater...game tambah kesini tambah jelek...game kurang bagus...sengaja gak gue kasih bintang otw uninstal.,2.1.18.11201,game buruk banyak cheater...game tambah kesini tambah jelek...game kurang bagus...sengaja gak gue kasih bintang otw uninstal.,"['game', 'buruk', 'banyak', 'cheater', '...', 'game', 'tambah', 'kesini', 'tambah', 'jelek', '...', 'game', 'kurang', 'bagus', '...', 'sengaja', 'gak', 'gue', 'kasih', 'bintang', 'otw', 'uninstal', '.']","['game', 'buruk', 'banyak', 'cheater', 'game', 'tambah', 'kesini', 'tambah', 'jelek', 'game', 'kurang', 'bagus', 'sengaja', 'gak', 'gue', 'kasih', 'bintang', 'otw', 'uninstal']","['buruk', 'banyak', 'cheater', 'tambah', 'tambah', 'jelek', 'kurang', 'bagus', 'sengaja', 'bintang', 'otw', 'uninstal']","['game', 'buruk', 'banyak', 'cheater', 'game', 'tambah', 'kesini', 'tambah', 'jelek', 'game', 'kurang', 'bagus', 'sengaja', 'gak', 'gue', 'kasih', 'bintang', 'otw', 'uninstal']","['game', 'buruk', 'banyak', 'cheater', 'game', 'tambah', 'kesini', 'tambah', 'jelek', 'game', 'kurang', 'bagus', 'sengaja', 'tidak', 'aku', 'kasih', 'bintang', 'otw', 'uninstal']",negative
